city,state_abbr,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
Schertz,TX,487325.7983,751511.2013,377,7960,94878,1004,155257,127042021,18637488
Schiller Park,IL,99449.40812,143208.1692,167,1942,22241,807,127564,37919358,15313083
Schlater,MS,205.6635573,170.5664998,2,17,219,0,0,347024,0
Schleswig,IA,2058.275299,3084.343042,20,109,1190,38,6422,1287924,770889
Schneider,IN,1296.359397,2409.716125,6,46,387,13,2162,659784,259574
Schodack,NY,236749.4141,411758.8407,239,3177,29969,962,191608,53960409,23001102
Schoenchen,KS,220.8222611,405.2876501,1,12,110,2,254,197309,30473
Schofield,WI,35657.23301,59381.05094,89,1349,14479,407,67178,18899163,8064277
Schoharie,NY,35701.52869,66952.4815,77,570,5422,0,66,9763101,7883
Schoolcraft,MI,3181.285115,4141.631713,35,773,6602,125,19197,8616742,2304442
Schram City,IL,249.0717221,672.245875,37,599,6738,0,0,6884037,0
Schroeppel,NY,14988.25154,22654.19094,111,909,8647,314,62546,15570018,7508195
Schroon,NY,87758.33865,166646.6628,47,312,2969,0,0,5346201,0
Schulenburg,TX,12842.86746,22061.47269,110,1026,12226,148,22602,16370713,2713242
Schulter,OK,140.1944182,450.7264324,5,39,519,9,1303,1101394,156409
Schuyler,NE,20159.60016,47224.41992,105,767,9003,113,19698,9744883,2364596
Schuyler,NY,7903.446802,14422.43959,46,291,2770,75,14845,4987603,1782033
Schuyler Falls,NY,17810.1021,36249.5591,68,414,3883,29,4938,6992040,592796
Schuylkill,PA,100546.2833,173299.5805,194,1419,14062,426,51552,27100037,6188478
Schwenksville,PA,360.0548022,610.1442795,39,245,2410,101,12274,4643833,1473402
Scio,NY,15171.25265,35404.83488,27,265,2448,63,11736,4407842,1408784
Scio,OH,1126.657626,1963.289479,23,152,1495,31,5637,2548215,676685
Scio,OR,173.4316128,343.7384068,19,240,2611,25,2606,3220937,312804
Scipio,NY,756.7726067,1392.46201,21,135,1268,27,4580,2283627,549818
Scituate,MA,186671.603,318114.0714,388,4525,29418,1070,121858,31926437,14628178
Scituate,RI,92760.67743,164941.0184,181,1889,12750,240,21496,13837329,2580443
Scobey,MT,13168.02157,36876.9678,27,1062,6322,63,9679,7797146,1161922
Scooba,MS,978.7555263,1994.837212,5,56,481,0,0,806488,16
Scotch Plains,NJ,491629.304,921995.9737,400,5991,49841,1505,193395,96050564,23215657
Scotia,NE,772.2588484,1123.087332,6,241,2463,0,0,2666222,41
Scotland,CT,13085.58454,20353.12609,22,190,1191,30,3113,1292408,373722
Scotland,SD,12764.56156,36701.5867,32,449,5651,22,3711,6116958,445511
Scott,LA,79254.79597,126420.482,201,2230,22130,362,45704,35312051,5486406
Scott,NY,835.9261796,1718.389145,14,76,729,34,6335,1318665,760414
Scott,OH,504.2649139,441.692891,2,26,256,3,541,436687,64910
Scott,PA,133234.0181,244438.6183,449,6676,74538,2077,287708,133826640,34537170
Scott City,KS,22045.62459,47724.69751,98,1418,10621,249,34125,19127152,4096461
Scottdale,PA,10078.90556,17654.68342,121,843,9758,0,21,16637062,2477
Scotts Hill,TN,7621.157793,9236.601799,32,351,3072,5,633,5149036,76036
Scotts Mills,OR,72.04961291,123.3368771,5,38,423,5,496,522258,59581
Scotts Valley,CA,66085.60385,112352.085,243,5363,28918,708,85582,38721123,10273503
Scottsbluff,NE,126432.8689,241173.8367,416,1037,7794,0,0,8436240,0
Scottsburg,IN,29865.31186,69277.32553,215,2467,23461,642,94447,39998315,11337652
Scottsdale,AZ,6310110.73,12359983.32,4197,150040,1410894,10362,1160876,1812038984,139354724
Scottsville,KY,8521.049295,12316.38181,151,3718,42366,215,30260,71017787,3632445
Scottville,MI,3030.474427,4941.027248,31,1107,9305,0,0,12144909,0
Scranton,AR,208.8182871,323.3788887,6,41,512,4,553,1087000,66351
Scranton,IA,1080.151836,1752.413605,18,76,835,25,4200,903328,504135
Scranton,KS,99.22692333,217.2129751,8,101,1005,9,1208,1809895,145046
Scranton,ND,1254.698186,1801.392517,7,103,1069,25,4549,1156758,546118
Scriba,NY,22227.6106,39005.0064,84,1590,15123,320,63707,27229990,7647561
Scribner,NE,2745.076804,4671.91955,23,118,1379,22,3825,1492049,459216
Sea Girt,NJ,33723.73361,67178.28575,93,1207,10314,401,38368,19876269,4605798
Sea Isle City,NJ,24370.29868,36070.47702,137,1738,12138,393,40332,23392169,4841525
SeaTac,WA,211199.9912,335458.8837,302,9245,100593,1744,207828,124074014,24948175
Seabrook,MA,26381.21521,34502.15167,211,6620,42735,1091,95711,46379284,11489418
Seabrook,NH,79143.64563,103506.455,211,6620,42735,1091,95711,46379284,11489418
Seabrook,TX,46096.0014,73524.29082,255,4372,52109,498,76875,69773945,9228297
Seadrift,TX,3713.472501,4672.067506,14,230,2736,25,3846,3663760,461725
Seaford,DE,45966.08776,78505.40113,202,2720,27053,0,0,52134882,0
Seagoville,TX,70306.14869,100927.1926,275,3466,41309,292,43729,55312749,5249345
Seagraves,TX,3310.995075,3637.535692,23,305,3637,26,3930,7718061,471819
Seal Beach,CA,319789.036,604668.9772,398,5757,44747,796,93161,59916915,11183316
Sealy,TX,15719.62257,22353.97369,131,1462,17428,157,24191,23336156,2903988
Seaman,OH,12330.00969,34343.9609,26,340,3352,12,1638,5714011,196585
Searcy,AR,351658.497,782094.6082,472,6428,78327,2059,323907,124982552,38882620
Searsboro,IA,127.5730467,196.3816452,1,18,194,4,601,210019,72196
Searsmont,ME,6936.640714,13248.3888,33,236,1981,0,0,2150182,0
Searsport,ME,29371.70667,52913.87324,73,503,4214,0,0,4572897,0
Seaside,CA,124267.8332,183777.9238,317,6118,32985,1195,144461,44167720,17341532
Seaside,OR,37905.10597,83579.75586,185,3575,38956,350,37123,48048587,4456310
Seaside Heights,NJ,25355.45955,43361.33933,128,1570,13418,135,12904,25857367,1549078
Seaside Park,NJ,3457.190049,5731.815649,45,545,4657,47,4479,8974007,537620
Seat Pleasant,DC,5052.855015,6939.669843,101,3914,33203,709,82121,63986514,9857993
Seat Pleasant,MD,10105.71003,13879.33969,101,3914,33203,709,82121,63986514,9857993
Seaton,IL,334.3280716,682.7775282,1,5,52,1,145,52728,17456
Seatonville,IL,1102.828531,2578.339965,1,13,151,0,0,154049,15
Seattle,WA,2181219.354,4030547.534,12286,263023,3168386,48505,5780070,3907953724,693855127
Sebago,ME,37940.3877,60908.67802,22,147,1234,0,5,1339303,579
Sebastopol,CA,22098.67755,41984.7045,220,4464,24068,805,97288,32227556,11678763
Sebastopol,MS,810.2880257,1437.824606,32,359,3573,30,3887,5988954,466601
Sebec,ME,3612.548308,7256.173137,11,126,1042,0,0,1130410,0
Sebeka,MN,1082.564633,1490.677566,18,232,2540,0,6,2749386,675
Sebewaing,MI,4333.304378,5892.440747,55,480,4993,110,16827,6516626,2019941
Sebree,KY,4479.574386,6569.642317,31,297,3142,33,4679,5267019,561651
Sebring,OH,16454.90083,31884.6799,131,2279,22600,689,125650,38529845,15083315
Secaucus,NJ,976276.0239,1469046.74,355,14935,123808,4052,559885,238595364,67210110
Secor,IL,648.2337373,839.0941885,2,12,131,10,1596,133951,191535
Secretary,MD,1443.281994,1846.080472,9,90,759,0,0,1463078,0
Sedan,KS,13472.49263,37376.76585,44,552,4373,75,11592,7875405,1391587
Sedgwick,KS,733.2765973,769.7960486,24,304,3049,34,4776,5490904,573302
Sedgwick,ME,14330.3324,14925.56231,17,159,1265,0,1,1372384,158
Sedona,AZ,109606.2652,187899.2981,298,10002,88892,1205,162222,114165533,19473518
Sedro-Woolley,WA,12920.52573,25733.93769,144,1493,15093,355,40634,18616425,4877866
Seekonk,MA,207508.747,290526.8771,359,10544,71234,1165,136118,77307483,16339932
Seekonk,RI,259385.9338,363158.5963,359,10544,71234,1165,136118,77307483,16339932
Seelyville,IN,644.5292333,1395.892717,14,142,1596,33,4576,2721592,549258
Seguin,TX,122981.9044,249164.6764,532,9147,109025,1019,156971,145984114,18843164
Seibert,CO,30.06148482,62.47871568,4,62,536,17,2609,939806,313243
Seiling,OK,37587.89917,105262.2924,35,340,4470,41,5970,9484452,716695
Selah,WA,13075.73634,23797.1591,101,1267,15090,245,28067,18611928,3369190
Selby,SD,839.9912993,1416.012377,14,169,1704,22,3873,1844780,464870
Selbyville,DE,21499.5786,31270.30321,51,922,9171,0,0,17673909,0
Selbyville,MD,10749.7893,15635.15161,51,922,9171,0,0,17673909,0
Selden,KS,1311.252817,1680.282498,9,153,1381,18,2470,2487725,296499
Seldovia,AK,72.85249743,159.8510041,926.5,90445.75,535672.5,27489.25,3629061,739115383.3,435642245.5
Seligman,MO,1711.022639,1482.526172,7,82,914,0,0,933426,0
Sellersburg,IN,18435.73404,26472.00003,161,1909,21388,305,42596,36464200,5113311
Sellersville,PA,10264.71134,23222.14847,84,771,9251,239,29115,17827729,3494987
Selma,CA,34637.10019,69250.72547,260,6008,32396,832,99096,43379199,11895719
Selma,IN,5756.137396,10374.59622,16,89,1017,13,1847,1733083,221666
Selma,TX,39859.59549,61735.36877,82,4026,47988,313,49311,64256374,5919449
Selmer,TN,49722.08027,115690.2281,151,3182,25180,0,62,42209692,7432
Seminary,MS,732.3887616,1738.390467,12,136,1348,13,1705,2138788,204684
Seminole,OK,72740.85693,180153.2828,156,1659,21815,274,39819,46287628,4780035
Seminole,TX,23821.40118,50947.51186,101,1356,16160,113,16902,34289796,2029017
Senatobia,MS,26371.12066,58107.63896,182,3250,41953,427,42803,70326339,5138143
Seneca,IL,10622.15978,14538.86481,49,334,3806,140,23158,6488221,2779904
Seneca,KS,26907.90513,58449.30934,99,1283,12922,108,15170,23270851,1821042
Seneca,NY,6917.945962,14016.00319,58,343,3168,133,22919,5705043,2751303
Seneca,OK,4718.775217,7177.692422,41,612,5562,0,0,5682277,0
Seneca,OR,134.9543749,227.2110973,1,9,113,0,0,139169,0
Seneca,SD,498.1011041,791.9866867,5.75,66.75,729.5,7.5,1335.75,789786.25,160352.25
Seneca Falls,NY,50352.66476,84972.99105,170,2986,28038,832,143529,50484659,17229577
Seneca Gardens,KY,345.8419216,845.4268201,40,397,4280,94,12557,7174828,1507374
Senecaville,OH,133.5978905,271.3635106,6,30,294,6,1102,501962,132257
Sennett,NY,20982.7736,38734.91426,44,844,7997,137,25823,14399293,3099856
Sentinel,OK,1972.372674,2779.798937,19,125,1637,28,4007,3473836,481018
Sequim,WA,25518.80707,50001.64187,259,3623,47445,0,0,58519543,4
Sergeant,PA,5503.139347,9562.430651,14,112,1217,83,10904,2074308,1308970
Sergeant Bluff,IA,20760.37972,35658.91989,72,359,3934,122,20815,4258235,2498716
Sesser,IL,3289.955357,4354.249499,38,479,5390,0,0,5506809,0
Seven Hills,OH,90092.59495,147561.7657,148,3013,27983,391,77541,47707735,9308220
Seven Mile,OH,2089.052071,2060.845988,32,191,2163,59,8494,3687958,1019626
Seven Points,TX,3538.311728,5474.871993,42,631,7515,46,6942,10062482,833383
Seven Valleys,PA,227.4150921,408.7202225,21,98,1015,60,7596,1956086,911792
Severance,CO,12529.13953,21514.42366,23,119,1292,21,3952,2263209,474439
Severy,KS,696.7607669,856.3518529,3,39,387,4,559,697243,67148
Sevierville,TN,457110.5045,808699.1389,495,17598,167979,1365,174949,281585028,21001330
Seville,OH,5293.424225,10009.76395,76,868,8609,198,37939,14678163,4554279
Seward,AK,27052.68482,63548.26869,926.5,90445.75,535672.5,27489.25,3629061,739115383.3,435642245.5
Seward,KS,26.37442591,57.36197099,3,37,308,3,484,554657,58136
Seward,NE,24103.78605,55283.12602,129,2182,20292,143,24895,21963139,2988452
Seward,NY,6408.924767,15242.13823,4,21,199,5,929,357405,111498
Sewickley,PA,40461.36491,75834.19667,263,3058,32991,1556,204438,56244799,24541249
Sewickley Heights,PA,3681.725803,7517.170167,13,99,1054,43,5639,1797088,676874
Sewickley Hills,PA,818.1639121,1660.881572,8,60,640,26,3422,1090719,410820
Sextonville,WI,1409.553364,3643.114807,4,25,224,3,434,292450,52127
Seymour,CT,163097.9744,279079.6018,263,3358,21147,760,79939,22949799,9596062
Seymour,IA,1326.390071,1793.377951,18,73,799,30,4437,815776,532597
Seymour,IN,60397.40227,117738.0868,348,4334,48562,534,74734,82793097,8971233
Seymour,MO,3936.694235,5271.091047,56,176,2144,0,0,2190715,0
Seymour,TX,15952.45533,41509.58873,73,717,8547,56,8361,11443977,1003702
Seymour,WI,13506.21499,22181.60745,128,1232,10935,508,79014,17081329,9485121
Shabbona,IL,3268.868686,6368.926968,17,80,913,93,15390,1555736,1847458
Shadeland,IN,4120.865279,7238.369069,13,86,959,10,1417,1635584,170128
Shady Cove,OR,12526.97799,22861.45346,37,613,6681,95,9927,8240422,1191685
Shady Point,OK,1937.589511,3191.174858,5,62,811,0,0,1720228,0
Shady Shores,TX,5118.196539,9952.152082,13,186,2219,13,2023,2971832,242828
Shadyside,OH,3678.704001,7261.698111,70,389,3830,91,16550,6530056,1986709
Shafer,MN,576.1950954,993.3114707,20,151,1516,47,8176,1640989,981500
Shafter,CA,36232.80162,50147.73261,132,3524,19000,266,31078,25441473,3730692
Shaftsbury,NY,14232.14444,25884.97893,64,472,3288,0,0,3568344,0
Shaftsbury,VT,23720.24073,43141.63154,64,472,3288,0,0,3568344,0
Shaker Heights,OH,120038.7546,242263.4991,517,8622,80066,1317,270087,136503178,32422023
Shakopee,MN,534945.1389,960859.8561,381,10043,101231,2611,433963,109568365,52094115
Shaler,PA,131509.1493,219934.6559,388,3322,35383,1353,182804,60324889,21944322
Shallowater,TX,3282.95302,3773.593228,48,364,4339,55,8239,9207241,989087
Shamong,NJ,37448.32565,58715.55236,127,1305,9118,391,38445,17572482,4615004
Shamrock,OK,52.74885181,114.723942,454.75,7525.25,98942.25,1502,218204.75,209942069,26193842.75
Shamrock,TX,15488.27844,39607.72735,52,674,8039,229,58242,17057536,6991494
Shandaken,NY,170383.2424,293403.3632,114,733,6713,0,0,12086951,0
Shaniko,OR,959.5613127,1735.314995,1,4,47,0,0,57551,2
Shanksville,PA,90.92873479,179.5809351,8,66,662,65,8215,1276003,986099
Shannon,IL,2103.57064,2449.316868,25,123,1407,66,10951,2398080,1314588
Shannon,MS,3938.177277,4640.110938,32,710,6143,48,6700,10298345,804269
Shannon Hills,AR,5187.828096,5738.403393,30,372,4498,143,22467,7177999,2697019
Shapleigh,ME,9073.829589,14557.97503,36,229,1920,42,3918,2083455,470380
Sharon,CT,118269.2177,307294.1071,119,1081,6784,0,0,7362457,0
Sharon,IL,3507.923395,5546.017191,13,287,2557,39,6581,3338065,790003
Sharon,KS,454.6543252,596.4243688,5,101,787,7,1023,1669810,122827
Sharon,MA,321075.6181,592562.619,330,4882,30607,783,88694,33216814,10647018
Sharon,ND,1087.942115,1093.187669,1,33,409,1,244,442427,29231
Sharon,NH,1245.35861,3361.229375,5,42,289,0,0,313376,0
Sharon,NY,79983.85299,189164.7929,172,1366,9584,93,14693,12494365,1763715
Sharon,OH,37591.66613,79409.58299,333,3518,40152,1326,187794,68454314,22543290
Sharon,OK,419.3030006,671.8048695,2,36,477,6,859,1011100,103058
Sharon,PA,26.37442591,57.36197099,343,3583,40860,1362,192696,69818825,23131712
Sharon,TN,2592.204378,2856.047303,21,263,2573,30,3908,4313122,469166
Sharon,VT,18362.86227,31322.9275,27,229,1595,0,0,1730464,0
Sharon,WI,1753.961698,2773.008595,13,287,2557,39,6581,3338065,790003
Sharon Hill,PA,50996.28719,73143.20067,103,771,7593,341,41284,14632416,4955820
Sharon Springs,KS,4891.696957,7971.275496,30,456,3579,70,10360,6444729,1243614
Sharonville,OH,257987.3673,389112.0189,335,8491,97289,2360,319875,165867118,38398670
Sharpsburg,IA,64.55430888,122.2189641,2,8,87,3,499,94216,59841
Sharpsburg,KY,99.15842577,188.3805582,8,75,802,14,1800,1344190,216038
Sharpsburg,PA,11080.20931,21249.78174,191,35696,380164,4699,634644,648139719,76184358
Sharpsville,IN,128.1881687,191.5072474,14,79,889,0,0,1515818,0
Sharptown,MD,806.1351938,1160.439676,9,90,758,0,0,1460184,0
Shasta Lake,CA,13065.24675,22906.35048,95,1448,8113,174,21084,10863038,2530929
Shattuck,OK,13736.20026,38117.14672,36,632,8310,30,4359,17631840,523221
Shavano Park,TX,9248.758442,18294.92437,61,1141,13597,117,21530,18206115,2584492
Shaw,MS,1840.514997,2397.474472,23,166,2134,0,2,3386792,281
Shawangunk,NY,86654.68005,157614.5921,207,1485,12897,0,0,23221152,0
Shawano,WI,33704.03794,71344.27798,188,4139,35668,677,99615,46556279,11958069
Shawnee,KS,572173.0932,939394.8927,706,20111,192011,2956,409748,345777952,49187208
Shawnee,OH,1174.90115,1608.750256,16,104,1022,23,4128,1743003,495496
Shawnee,OK,472185.7493,1038402.734,624,10344,136000,1840,267273,288572849,32084137
Shawnee Hills,OH,3263.684482,5931.968364,27,177,1748,31,5638,2980962,676756
Sheboygan,WI,242511.9956,483988.8617,780,15252,135592,6494,1070791,176983983,128540601
Sheboygan Falls,WI,29817.10506,50853.82263,166,1245,10802,820,135198,18416560,16229483
Sheffield,CT,15968.63093,22180.22121,91,1299,8773,41,4621,9521120,554756
Sheffield,IA,2364.670786,4941.298655,23,124,1356,43,7190,1467312,863135
Sheffield,IL,384.9667481,965.0429301,18,122,1368,0,0,1397113,0
Sheffield,MA,39921.57733,55450.55301,91,1299,8773,41,4621,9521120,554756
Sheffield,OH,89526.69858,145163.9773,85,2314,22196,386,70269,37842599,8435339
Sheffield,PA,4418.039613,6397.677995,29,306,3060,107,13988,5897779,1679125
Sheffield,VT,387.3258533,733.3137847,10,70,486,0,0,526944,0
Sheffield Lake,OH,20024.1592,33084.51661,107,588,5734,157,28559,9775642,3428346
Shelburn,IN,1957.972393,2040.128791,20,162,1813,27,3775,3091175,453149
Shelburne,MA,35661.36271,60108.31203,62,536,3606,0,0,3913083,2
Shelburne,ME,1326.046156,2411.875163,3,41,285,0,0,308875,0
Shelburne,NH,2652.092311,4823.750327,3,41,285,0,0,308875,0
Shelburne,VT,155104.1552,270481.7917,149,4730,32681,1094,165074,35467255,19815964
Shelby,IA,2280.641402,3871.025272,25,217,2380,56,9574,2576018,1149239
Shelby,MI,2161.993168,4082.156417,43,322,2703,0,0,3528037,0
Shelby,MS,4540.152649,5868.619053,19,139,1771,0,2,2810610,194
Shelby,MT,17225.18663,43746.67314,64,1105,12455,408,54013,15362601,6483884
Shelby,NE,1717.934495,2235.227708,14,171,1549,15,2618,1676655,314267
Shelby,NY,31596.45726,56766.95057,64,1115,10606,290,50585,19095808,6072302
Shelby,OH,23931.53173,56774.03138,194,3910,38640,578,105341,65876444,12645430
Shelbyville,IL,26984.76448,60685.91975,157,2772,31178,0,0,31852022,0
Shelbyville,IN,48521.08898,101540.4401,432,5114,57304,974,136175,97698066,16346831
Shelbyville,KY,38239.76778,81788.70855,380,7000,74896,952,133003,125548093,15966021
Sheldahl,IA,392.5067356,516.1141268,2,8,92,3,575,99440,69082
Sheldon,IA,26689.06372,57707.88449,176,1269,13898,514,85071,15042282,10212124
Sheldon,IL,1413.693536,2706.618484,11,177,1985,7,1169,2027387,140373
Sheldon,ND,671.9182886,689.8409586,2,32,332,0,0,359303,0
Sheldon,NY,7397.617074,10192.45858,50,331,3139,99,18486,5652033,2219088
Sheldon,VT,11095.76816,18291.45531,36,307,2123,122,18457,2303695,2215571
Sheldon,WI,214.0147151,375.7200166,11,82,811,10,1437,878222,172455
Shell Lake,WI,26794.6552,78521.9366,36,440,4334,30,4363,4691497,523787
Shell Rock,IA,3524.881033,6975.541732,33,153,1678,56,9201,1816361,1104570
Shelley,ID,6235.058993,10550.75046,25.5,215.5,2471,82.25,11646,3047729.75,1398015.25
Shellman,GA,2276.501242,2944.00884,0,83,843,10,796,1338381,95557
Shellsburg,IA,524.8245263,854.7519451,18,77,848,29,4581,917358,549867
Shelly,MN,1016.283293,1078.024541,5,78,906,0,0,980923,0
Shelter Island,NY,92189.76029,122401.9918,98,1242,7639,333,50491,14251889,6061100
Shelton,CT,680134.3499,1164247.314,685,22413,141972,5147,558621,154078011,67058418
Shelton,NE,2660.902921,3208.738816,18,70,713,0,0,771377,0
Shelton,WA,14177.7124,25373.1561,172,4268,49484,479,54870,61034867,6586763
Shenandoah,IA,28640.47074,64561.32241,173,964,10558,342,56659,11427253,6801511
Shenandoah,TX,21469.83315,37243.62344,52,4467,53238,543,83763,71286178,10055123
Shenandoah,VA,3153.526571,3150.78089,62,709,8937,105,14371,15236510,1725121
Shenango,OH,5613.981426,8627.51547,50,352,4013,188,26618,6841112,3195272
Shepherd,MI,2243.13164,4367.397452,54,425,3574,97,14902,4665370,1788901
Shepherd,TX,3337.634179,4900.993015,32,308,3670,41,6292,5855341,755360
Shepherdstown,MD,5233.613002,8699.875695,46,687,7098,0,0,12101964,0
Shepherdsville,KY,36577.41666,57946.64795,169,5291,57095,751,100885,95709477,12110546
Sherborn,MA,52546.1596,91712.20189,116,1068,6479,220,25618,7031478,3075289
Sherburn,MN,4312.993343,8239.651227,33,356,3478,0,2,3764304,279
Sherburne,NY,42510.6575,65631.08878,115,708,6653,111,19165,11978371,2300647
Sheridan,AR,11769.46374,17864.77022,117,1198,14545,307,48263,23208024,5793643
Sheridan,CO,66095.93541,101832.9524,195,1944,21129,369,67628,37025265,8118231
Sheridan,IL,6326.312709,10586.74756,8,91,1034,30,4943,1056175,593325
