,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id,lof_score_100,lof_score_500,lof_score_1000
42792,Parkdale,215.0,598.0,250.0,1630.0,140.0,16052.0,2127085.0,1926982.0,MI,-1.1643263586008645,-1.3985283327392806,-1.5732480470394632
42794,Manton,479.0,1170.0,621.0,4037.0,124.0,15356.0,5268848.0,1843419.0,MI,-1.0173079719728881,-1.0631046860542557,-1.148402080770342
42795,Maple City,65.0,195.0,88.0,571.0,26.0,2945.0,745224.0,353535.0,MI,-1.061142418625202,-1.2148909297126278,-1.1130846079998937
42797,Marion,263.0,742.0,350.0,2278.0,59.0,7310.0,2973735.0,877505.0,MI,-1.0159457223418518,-1.0955832384202893,-1.1017247399723042
42798,Mesick,110.0,415.0,144.0,935.0,24.0,2699.0,1220476.0,323974.0,MI,-1.0431305389027046,-1.0805085430668306,-1.0113782354538638
42799,Omena,149.0,236.0,198.0,1287.0,61.0,6984.0,1679668.0,838427.0,MI,-1.0710014308479983,-1.1891288000193898,-1.298014582564546
42800,Northport,207.0,556.0,275.0,1791.0,85.0,9721.0,2337682.0,1166883.0,MI,-1.0430251568707896,-1.1195318313277467,-1.2590254291348233
42801,Onekama,182.0,458.0,220.0,1430.0,101.0,11635.0,1866933.0,1396668.0,MI,-1.0880938858299707,-1.3132785340672277,-1.4840090946254156
42803,Reed City,1011.0,2715.0,1205.0,7849.0,707.0,81139.0,10244987.0,9740131.0,MI,-1.186774581082252,-1.2991047715128503,-1.409520311697102
42804,South Boardman,155.0,554.0,193.0,1260.0,55.0,6511.0,1644306.0,781639.0,MI,-1.0568593146972325,-1.1745898840942801,-1.274132373707046
42805,Suttons Bay,334.0,540.0,403.0,2624.0,229.0,26244.0,3425127.0,3150382.0,MI,-1.161062519511022,-1.4760843193681235,-1.559695111772592
42810,Thompsonville,196.0,586.0,237.0,1540.0,83.0,9569.0,2009877.0,1148737.0,MI,-1.0445178579075032,-1.191525457092188,-1.336655957215366
42811,Traverse City,6500.0,15392.0,6524.0,42514.0,5177.0,594030.0,55491005.0,71308985.0,MI,-1.5095813622867917,-1.4616397024224377,-1.5478966954596167
42814,Tustin,67.0,237.0,92.0,595.0,12.0,1500.0,777091.0,180051.0,MI,-1.0736543605859226,-0.9951783962906539,-0.9953510596728631
42815,Wellston,95.0,262.0,124.0,807.0,17.0,2006.0,1053151.0,240806.0,MI,-1.0693827889728527,-1.0192767215333856,-1.0021993624002015
42817,Mackinaw City,440.0,655.0,538.0,3496.0,44.0,3759.0,4562720.0,451222.0,MI,-1.0262141059197836,-0.9948686247810338,-1.0043266047588852
42818,Ponshewaing,68.0,39.0,87.0,569.0,9.0,780.0,742624.0,93681.0,MI,-0.9920818736572926,-0.9892966809706766,-0.9862890224201276
42819,Conway,133.0,227.0,171.0,1109.0,18.0,1522.0,1448117.0,182677.0,MI,-1.0565244171231594,-0.9872195735807198,-0.9901978274649269
42820,Brutus,85.0,160.0,105.0,683.0,11.0,951.0,891873.0,114144.0,MI,-1.0356646628050201,-0.9952509292011718,-0.9965372136272861
42821,Indian River,905.0,1702.0,1020.0,6631.0,186.0,15862.0,8655233.0,1904095.0,MI,-1.0500310915832078,-1.1133429528521288,-1.0440977033680328
42822,Oden,184.0,388.0,236.0,1536.0,25.0,2107.0,2005086.0,252938.0,MI,-1.0853174642578478,-0.9919909798891156,-1.0008148071933105
42823,Alanson,337.0,833.0,421.0,2735.0,45.0,3797.0,3569195.0,455841.0,MI,-1.0578479931508937,-0.9928855260476699,-0.996970723833972
42824,Alpena,4489.0,10213.0,3436.0,22851.0,1129.0,96303.0,29825882.0,11560515.0,MI,-1.0179323284562232,-1.0970216705487175,-1.1167975522301146
42825,Atlanta,240.0,730.0,268.0,1744.0,42.0,3549.0,2276868.0,426074.0,MI,-1.0660576922671545,-1.0571898134326694,-1.0070882328723914
42826,Canada Creek Ranch,236.0,273.0,264.0,1716.0,41.0,3455.0,2239686.0,414741.0,MI,-1.076114831324675,-1.0558123618479562,-1.0078676571283751
42827,Advance,117.0,280.0,149.0,966.0,48.0,5518.0,1261342.0,662394.0,MI,-1.057035467583802,-1.2273717040407244,-1.297149366634966
42828,Boyne City,1600.0,3742.0,1756.0,11423.0,1220.0,139990.0,14909630.0,16804811.0,MI,-1.272405687559234,-1.3202659445366216,-1.4866638759622102
42829,Horton Bay,260.0,498.0,312.0,2027.0,156.0,17951.0,2646031.0,2154887.0,MI,-1.1206457717702671,-1.3203026780687022,-1.4495091367919912
42830,Walloon Lake,159.0,288.0,185.0,1200.0,73.0,8373.0,1566243.0,1005115.0,MI,-1.1287208515932823,-1.2613319381425847,-1.4308910392941738
42831,Boyne Falls,109.0,359.0,139.0,905.0,20.0,1884.0,1181537.0,226204.0,MI,-1.0490120387023771,-0.9962239372792964,-0.9948074725023922
42834,Carp Lake,271.0,531.0,340.0,2213.0,25.0,2091.0,2888372.0,250976.0,MI,-1.0095579653013884,-0.9939799537047435,-1.0005745528887964
42836,Norwood,73.0,155.0,92.0,601.0,33.0,3840.0,784388.0,461010.0,MI,-1.1240834149882053,-1.2998414651273307,-1.2709877182129277
42837,Charlevoix,1450.0,2522.0,1189.0,7884.0,1197.0,137401.0,10289948.0,16493942.0,MI,-1.6559382751134186,-1.7633985449512155,-1.8913590083971594
42838,Petoskey,2682.0,5731.0,2395.0,15579.0,2002.0,229760.0,20334896.0,27581063.0,MI,-1.6550822335066786,-1.5072626734505392,-1.5844042442106236
42839,Bay Shore,251.0,873.0,310.0,2017.0,172.0,19684.0,2632815.0,2362950.0,MI,-1.1948501201765191,-1.4024791370700151,-1.5261990776858425
42840,Ironton,68.0,193.0,86.0,558.0,28.0,3184.0,727889.0,382251.0,MI,-1.0800284814829775,-1.2623473416265456,-1.1625643426644818
42841,Cheboygan,1984.0,4761.0,2028.0,13162.0,481.0,41074.0,17179728.0,4930686.0,MI,-1.0469940548101875,-1.1472292438396134,-1.110225036329337
42842,De Tour Village,100.0,253.0,104.0,826.0,18.0,2053.0,1408577.0,246388.0,MI,-1.044811142486077,-0.9974131716595833,-0.9930946847948182
42844,East Jordan,934.0,2335.0,1022.0,6648.0,742.0,85116.0,8676853.0,10217558.0,MI,-1.3695648663256557,-1.5154716413828984,-1.5862697443589877
42847,Ellsworth,94.0,340.0,123.0,802.0,23.0,2612.0,1047169.0,313506.0,MI,-1.0303205357411676,-1.0918705270142364,-1.022130309916126
42851,Gaylord,1678.0,3652.0,1711.0,11127.0,1473.0,169065.0,14524031.0,20295021.0,MI,-1.5650840586010561,-1.5033729262406867,-1.6678828319147987
42853,Grayling,595.0,1916.0,671.0,4366.0,406.0,46579.0,5698471.0,5591409.0,MI,-1.1430272960074397,-1.404695550049082,-1.5035731462349766
42855,Harbor Springs,522.0,1031.0,564.0,3667.0,452.0,51816.0,4785873.0,6220166.0,MI,-1.4192667797412704,-1.685584354597113,-1.824149544138717
42856,Cross Village,57.0,104.0,69.0,450.0,26.0,2937.0,587946.0,352564.0,MI,-1.1627551141596009,-1.3339039475975418,-1.1477398507684695
42858,Hillman,167.0,659.0,175.0,1136.0,31.0,2612.0,1483135.0,313540.0,MI,-1.0270899354723773,-1.0409457585123114,-0.9988262628189482
42861,Levering,82.0,221.0,102.0,660.0,10.0,862.0,861247.0,103455.0,MI,-1.0221574174079158,-0.9921961782509372,-0.9946582719913467
42863,Lewiston,577.0,1275.0,619.0,4022.0,120.0,10270.0,5249677.0,1232858.0,MI,-1.0201780027287688,-1.1078060913909253,-1.0540466947821854
42864,Mackinac Island,495.0,763.0,500.0,3964.0,116.0,15976.0,6758618.0,1917823.0,MI,-1.0220027087860422,-1.1250961038881082,-1.1075156895640148
42865,Millersburg,61.0,200.0,69.0,448.0,11.0,975.0,584881.0,117000.0,MI,-1.0387117806500457,-0.9914735503909763,-0.9690210384567363
42868,Onaway,347.0,786.0,388.0,2518.0,74.0,6291.0,3286802.0,755178.0,MI,-1.00603702075521,-1.0997310569541046,-1.0330845055789533
42869,Ossineke,403.0,931.0,433.0,2813.0,94.0,8056.0,3672097.0,967105.0,MI,-1.0364728040390554,-1.1057611652345336,-1.0759683770855253
42870,Pellston,294.0,832.0,364.0,2369.0,39.0,3296.0,3091828.0,395700.0,MI,-1.070825481156902,-0.997933962358454,-0.9981051272128175
42871,Bay View,399.0,282.0,381.0,2479.0,359.0,41168.0,3235239.0,4941914.0,MI,-1.5062049468523713,-2.020189417850071,-2.1893521042863253
42876,Posen,89.0,207.0,102.0,665.0,13.0,1131.0,867560.0,135775.0,MI,-1.0595277265588772,-0.9914022560026184,-0.9958414424759754
42877,Presque Isle Harbor,273.0,629.0,328.0,2131.0,9.0,777.0,2781847.0,93233.0,MI,-1.0058117297781417,-0.9967906613552728,-1.0088297714622578
42878,Rogers City,1241.0,2735.0,1240.0,8048.0,325.0,27764.0,10504821.0,3332912.0,MI,-1.0258414543611512,-1.109327263350318,-1.125558643647487
42879,St. Ignace,865.0,2563.0,736.0,5832.0,313.0,42596.0,9942777.0,5113354.0,MI,-0.9994693475902303,-1.0581874268359912,-1.1720702354022765
42880,St. James,67.0,221.0,91.0,605.0,23.0,2652.0,790098.0,318341.0,MI,-1.024761158253632,-1.152485505303148,-1.0580469716294443
42881,Sault Ste. Marie,5678.0,13941.0,4542.0,36006.0,4252.0,487913.0,61385832.0,58570397.0,MI,-1.1161957671797673,-1.1891259431156198,-1.3027087285243228
42882,Vanderbilt,192.0,594.0,226.0,1471.0,26.0,2194.0,1920319.0,263319.0,MI,-1.0773467518074158,-0.9915056233848862,-0.9998219548449465
42884,Wolverine,90.0,230.0,105.0,680.0,16.0,1360.0,887543.0,163245.0,MI,-1.0714850160914304,-0.9914661057808055,-0.9988263112937231
42886,Kingsford,2183.0,5086.0,2078.0,14264.0,1809.0,207593.0,24318714.0,24919997.0,MI,-1.2190831347923476,-1.2317319360133172,-1.3480293234818683
42887,Iron Mountain,3221.0,7535.0,3106.0,19688.0,2805.0,321932.0,33565674.0,38645590.0,MI,-1.4453113719806208,-1.350939439336829,-1.4211614823308731
42888,Niagara,500.0,1610.0,591.0,4010.0,182.0,22039.0,5234648.0,2645634.0,MI,-1.022962117443995,-1.0992025115445274,-1.203942258173678
42889,Quinnesec,466.0,1034.0,461.0,3161.0,379.0,43489.0,5389712.0,5220586.0,MI,-1.1533246089759923,-1.4191415920343298,-1.506549239554985
42892,Ahmeek,52.0,122.0,65.0,277.0,11.0,1528.0,361939.0,183480.0,MI,-1.2002447762415862,-1.0769967096037063,-1.0121565549379756
42893,Eagle River,69.0,80.0,87.0,368.0,15.0,2029.0,480557.0,243612.0,MI,-1.1085324278590283,-1.1993025302563265,-0.9777936775342381
42894,Big Bay,223.0,138.0,249.0,1078.0,85.0,11681.0,1407629.0,1402264.0,MI,-1.1887546229753367,-1.551987058151989,-1.7993868316670132
42895,Carney,57.0,204.0,65.0,356.0,18.0,2303.0,607651.0,276508.0,MI,-1.090994122255831,-1.1842955336844685,-1.0229741035907756
42896,Michigamme,97.0,262.0,120.0,581.0,13.0,1754.0,758566.0,210571.0,MI,-1.0589895555165676,-1.0203242553313852,-1.0005528949169744
42897,Chatham,66.0,168.0,77.0,335.0,24.0,3369.0,437248.0,404411.0,MI,-1.5787465171407424,-1.6962985976418397,-1.2967980853916174
42898,Daggett,64.0,209.0,70.0,420.0,16.0,2231.0,548623.0,267833.0,MI,-1.106024755138381,-1.2096707067134844,-1.0097576385402576
42899,Escanaba,5749.0,12455.0,5619.0,25516.0,5190.0,595568.0,33304957.0,71493552.0,MI,-2.425514297025538,-2.2558783109961467,-2.2066932399086667
42900,Garden,58.0,199.0,71.0,390.0,11.0,1287.0,665500.0,154439.0,MI,-1.0448217301355642,-0.9919664781501046,-0.9853703684542879
42901,Gladstone,2043.0,4867.0,2319.0,10621.0,1898.0,217780.0,13863339.0,26142855.0,MI,-1.9532514291239909,-1.9372321214088877,-2.018975208134702
42902,Gwinn,773.0,2027.0,904.0,3846.0,377.0,51977.0,5020364.0,6239431.0,MI,-1.351810049831731,-1.631759673235936,-1.7678089535378536
42903,K. I. Sawyer,1057.0,3209.0,1131.0,4810.0,518.0,71461.0,6277962.0,8578361.0,MI,-1.510749512583807,-1.694050851635252,-1.8133209115749893
42904,Powers,88.0,467.0,95.0,541.0,20.0,3044.0,923034.0,365352.0,MI,-1.0372802504785061,-1.1675682450323,-1.0868968611461722
42905,West Ishpeming,1115.0,2875.0,1320.0,5719.0,610.0,84109.0,7465077.0,10096629.0,MI,-1.5165048732647413,-1.6742567534554074,-1.7667914378706409
42906,Palmer,167.0,400.0,211.0,912.0,69.0,9499.0,1190590.0,1140329.0,MI,-1.2352677159875487,-1.5639093371033705,-1.784153773608352
42907,Ishpeming,2721.0,6509.0,2934.0,12694.0,1303.0,179602.0,16568522.0,21559893.0,MI,-1.4825656815954977,-1.4274447607701712,-1.5770013524670208
42908,Negaunee,1889.0,4606.0,2126.0,9166.0,933.0,128633.0,11963456.0,15441486.0,MI,-1.4294213392258768,-1.4887531892027028,-1.6430552270245822
42909,Manistique,1193.0,2983.0,1051.0,7548.0,586.0,80785.0,12868921.0,9697590.0,MI,-1.0462896294787918,-1.1521027972467242,-1.2907668040543945
42911,Marquette,7596.0,21282.0,7397.0,35556.0,3199.0,440890.0,46409836.0,52925598.0,MI,-1.3017327214505945,-1.3426682054938082,-1.4229675701326783
42912,Harvey,582.0,1605.0,708.0,3067.0,231.0,31798.0,4003317.0,3817058.0,MI,-1.2340267681298784,-1.479052735457382,-1.5806498297951403
42913,Trowbridge Park,625.0,2441.0,694.0,3016.0,237.0,32691.0,3936130.0,3924344.0,MI,-1.2355778407753955,-1.5190584163289649,-1.6278363226521928
42914,Menominee,3997.0,8378.0,3478.0,31198.0,1381.0,242061.0,40721542.0,29057641.0,MI,-0.9817985878516547,-1.0695715148880025,-1.1723185807469227
42916,Munising,713.0,2278.0,832.0,3602.0,278.0,38270.0,4701942.0,4594079.0,MI,-1.2096444306800263,-1.46089167899564,-1.5705239935545146
42920,Newberry,585.0,1649.0,521.0,4130.0,273.0,37684.0,7041922.0,4523737.0,MI,-1.0600683924233225,-1.1240564428702038,-1.2320827894279895
42921,Norway,1299.0,2809.0,1282.0,8791.0,1060.0,121675.0,14988145.0,14606244.0,MI,-1.1298093643842455,-1.2238678369360911,-1.392990062411784
42927,Republic,126.0,370.0,155.0,752.0,16.0,2270.0,1282228.0,272504.0,MI,-1.043551669019193,-1.0215411045117742,-0.9979905763724571
42930,Stephenson,241.0,1004.0,269.0,1558.0,67.0,9043.0,2034075.0,1085545.0,MI,-1.0292396781995112,-1.1716170743001337,-1.3106557614224084
42934,South Range,330.0,695.0,421.0,1790.0,135.0,18552.0,2336873.0,2227063.0,MI,-1.2336029793451497,-1.4387762132744288,-1.5967827672349637
42935,Houghton,2298.0,7924.0,2573.0,10939.0,871.0,120032.0,14277807.0,14409015.0,MI,-1.1682508402072032,-1.2563808532236485,-1.4225387370170948
42936,Baraga,283.0,2913.0,340.0,1655.0,77.0,10629.0,2160135.0,1275988.0,MI,-1.056785132385433,-1.1778650147013783,-1.332620701050544
42937,Bessemer,777.0,1921.0,651.0,5284.0,419.0,51440.0,5718901.0,6175051.0,MI,-1.1897298201779052,-1.4736903444844134,-1.596399931536342
42938,Laurium,738.0,2007.0,876.0,3725.0,391.0,53837.0,4861685.0,6462797.0,MI,-1.4019939903064755,-1.71063468307282,-1.852243905605488
42939,Copper City,57.0,255.0,81.0,343.0,12.0,1694.0,447704.0,203379.0,MI,-1.0751467011557994,-1.1139892338624378,-0.9680784059222951
42940,Calumet,364.0,666.0,375.0,1594.0,159.0,21903.0,2080533.0,2629295.0,MI,-1.4587713179259123,-1.7159695577398935,-1.9132592655307508
42941,Hubbell,363.0,1025.0,430.0,1827.0,177.0,24348.0,2385103.0,2922788.0,MI,-1.378171072474897,-1.7112573454315063,-1.8684201481602811
42942,Caspian,371.0,648.0,355.0,1839.0,267.0,30654.0,3135134.0,3679826.0,MI,-1.295262793339603,-1.7234189486446698,-1.8323247048184668
42944,Copper Harbor,70.0,96.0,88.0,375.0,15.0,2068.0,489682.0,248238.0,MI,-1.1107791195511387,-1.2052502422421834,-0.9812066388716202
42945,Alpha,68.0,175.0,66.0,454.0,39.0,4496.0,774324.0,539752.0,MI,-1.2091071488709033,-1.4154335467848171,-1.4153362716493405
42946,Amasa,77.0,289.0,91.0,463.0,16.0,2147.0,788715.0,257734.0,MI,-1.0221924752605964,-1.0771346091383467,-1.0157046070248903
42947,Crystal Falls,490.0,1618.0,508.0,3128.0,230.0,27237.0,5332186.0,3269567.0,MI,-1.0979287139637803,-1.1415045868786127,-1.2710958218982813
42949,Iron River,1456.0,2911.0,1533.0,6894.0,1086.0,124689.0,11752796.0,14967972.0,MI,-1.4018945052427187,-1.4917407810045857,-1.6303140824213878
42951,Gaastra,126.0,355.0,121.0,625.0,91.0,10412.0,1064875.0,1249884.0,MI,-1.3770948718788454,-1.7823309635888636,-2.0430293449633794
42952,Hancock,1777.0,4596.0,1937.0,8235.0,775.0,106848.0,10748327.0,12826324.0,MI,-1.3208200950260016,-1.46230014322657,-1.5925248815871484
42953,Dollar Bay,351.0,783.0,431.0,1834.0,137.0,18850.0,2394186.0,2262782.0,MI,-1.2303070304580515,-1.4335541787455814,-1.593077948209627
42960,Hurley,759.0,1480.0,738.0,5534.0,411.0,44844.0,5989895.0,5383235.0,MI,-1.0988117520471006,-1.3263734011281096,-1.4276255491419858
42961,Ironwood,2429.0,5089.0,1913.0,15518.0,1364.0,167497.0,16796597.0,20106753.0,MI,-1.3960508288937432,-1.3447292740114536,-1.5064780713326231
42962,Lake Linden,442.0,1157.0,523.0,2222.0,215.0,29614.0,2900939.0,3554911.0,MI,-1.3250878284541074,-1.7758768096519146,-1.8771356481729713
42964,L'Anse,616.0,2013.0,702.0,3418.0,250.0,34407.0,4461081.0,4130311.0,MI,-1.243920903846672,-1.4329154833166824,-1.531837321399025
42965,Zeba,133.0,332.0,152.0,740.0,54.0,7453.0,966266.0,894622.0,MI,-1.2593740508021805,-1.599418316486276,-1.7544424429119054
42966,Marenisco,94.0,178.0,94.0,744.0,22.0,3001.0,804867.0,360236.0,MI,-1.0495464758893929,-1.1846989532349335,-1.1116458557425795
42970,Eagle Harbor,89.0,116.0,112.0,478.0,19.0,2633.0,623508.0,316080.0,MI,-1.1024645590366022,-1.243090580841279,-1.0766350925930361
42971,White Pine,148.0,452.0,163.0,830.0,54.0,7426.0,1083858.0,891469.0,MI,-1.169519529502265,-1.4816488115363695,-1.644872315294254
42972,Ontonagon,633.0,1504.0,732.0,3393.0,193.0,26621.0,4428445.0,3195693.0,MI,-1.159846946792541,-1.2654733586076932,-1.356107724953391
42974,Wakefield,609.0,1731.0,551.0,4470.0,236.0,32520.0,4838124.0,3903783.0,MI,-1.1549019879855518,-1.3172188843692993,-1.413173254631301
42975,Watersmeet,89.0,410.0,93.0,617.0,21.0,2838.0,1052355.0,340664.0,MI,-1.0154575892970292,-1.1165397546622435,-1.0378243786261832
42977,Ackworth,36.0,66.0,44.0,431.0,7.0,875.0,467032.0,105015.0,IA,-1.0927613985639857,-0.9826728921231901,-0.9605491277936118
42978,Sandyville,28.0,74.0,32.0,317.0,6.0,764.0,342580.0,91654.0,IA,-1.0748783517987917,-0.9721837469899525,-1.0310447326157723
42979,Adair,364.0,813.0,502.0,4169.0,102.0,12621.0,4512041.0,1515112.0,IA,-0.9871112991554467,-1.0817344665668935,-1.1499474234102844
42980,Waukee,6129.0,16955.0,5981.0,58471.0,2715.0,337862.0,63287172.0,40557828.0,IA,-1.0186867931090626,-1.047776012428264,-1.140099658965737
42981,Adel,1626.0,4030.0,1795.0,17552.0,682.0,85163.0,18997892.0,10223174.0,IA,-1.0142832435325726,-1.0717771608337079,-1.1868448010721682
42982,Van Meter,375.0,1256.0,425.0,4154.0,134.0,16705.0,4496111.0,2005356.0,IA,-1.0233873804855553,-1.0752481078727996,-1.1969270530783358
42983,De Soto,346.0,1065.0,392.0,3834.0,124.0,15417.0,4149423.0,1850727.0,IA,-1.0046217095192544,-1.0817047555825576,-1.200045361881652
42984,Albion,211.0,573.0,344.0,2351.0,59.0,6996.0,2544298.0,839766.0,IA,-0.999841270591201,-1.1185690277054674,-1.135589836422633
42985,Popejoy,32.0,48.0,46.0,385.0,9.0,1104.0,416721.0,132552.0,IA,-1.0569177336785103,-0.9913947499686073,-0.9781546307837159
42986,Buckeye,44.0,98.0,67.0,462.0,15.0,1714.0,500278.0,205757.0,IA,-1.0432212546119704,-1.099080334915683,-0.9655448360169332
42987,Alden,334.0,769.0,506.0,3471.0,109.0,12873.0,3757188.0,1545276.0,IA,-0.9997644120824735,-1.073174110633793,-1.1887547784134784
42988,Alleman,155.0,499.0,192.0,1595.0,52.0,6416.0,1629206.0,770196.0,IA,-1.047450389315056,-1.1723673000809658,-1.2729166854619616
42989,Ankeny,19653.0,53413.0,20198.0,196691.0,8014.0,992555.0,212891570.0,119148972.0,IA,-1.0281393843095294,-1.1336763333141984,-1.2625509468255578
42990,Allerton,217.0,549.0,313.0,2128.0,79.0,9290.0,2303630.0,1115229.0,IA,-1.0295361661218403,-1.1180088741797476,-1.260523436042305
42991,Altoona,6073.0,16692.0,6167.0,60292.0,2441.0,304664.0,65257953.0,36572707.0,IA,-1.0087310716504454,-1.0362342293017042,-1.1097138467243155
42992,Bondurant,1694.0,5079.0,1888.0,18349.0,815.0,100375.0,19859896.0,12049297.0,IA,-0.9974822950931341,-1.06555782060138,-1.2038142808998846
42993,Des Moines,83120.0,212859.0,80060.0,782710.0,38328.0,4783531.0,847176745.0,574227963.0,IA,-1.6148568932235288,-2.5427083848742584,-3.7678529201540063
42994,Pleasant Hill,3727.0,9406.0,3682.0,35998.0,1650.0,205872.0,38963187.0,24713376.0,IA,-0.9933175458379969,-1.0425054257148763,-1.1395593744212074
42995,Ames,24527.0,64073.0,21474.0,180930.0,8350.0,984427.0,195831782.0,118173308.0,IA,-1.0144944379410643,-1.1453271848292739,-1.2637668766739365
42999,Gilbert,389.0,1183.0,493.0,3409.0,155.0,18325.0,3689263.0,2199776.0,IA,-1.0987470934525243,-1.1578242289298484,-1.2697740022432258
43000,Anita,416.0,870.0,503.0,4191.0,122.0,15006.0,4536036.0,1801417.0,IA,-1.0029810181016314,-1.0644653734622695,-1.1787714817681378
43002,Wiota,66.0,86.0,80.0,670.0,19.0,2399.0,725022.0,287931.0,IA,-1.0365560276392272,-1.1401791799212997,-1.0313209654356423
43003,Atlantic,3283.0,6817.0,3541.0,31716.0,1583.0,194920.0,34328295.0,23398770.0,IA,-1.0080595823511047,-1.0564676313846522,-1.154248696417738
43004,Johnston,7238.0,19491.0,7249.0,70870.0,3491.0,433676.0,76706949.0,52059624.0,IA,-0.9953365010141698,-1.0690532871685323,-1.1512153345908605
43006,Gray,32.0,160.0,47.0,450.0,7.0,814.0,487188.0,97752.0,IA,-1.0771044635306797,-0.9841447789377085,-0.9573380381897066
43007,Audubon,979.0,2043.0,1227.0,11983.0,478.0,59661.0,12969732.0,7161843.0,IA,-1.0008072727337085,-1.075342182508504,-1.2034028644732149
43008,Bagley,102.0,335.0,150.0,1031.0,40.0,4987.0,1115978.0,598654.0,IA,-1.0963880771869983,-1.2555701126601893,-1.2928247661753807
43009,Barnes City,82.0,265.0,114.0,949.0,26.0,3173.0,1026988.0,380872.0,IA,-1.0192853821956742,-1.1500858546647055,-1.083000369592369
43010,Baxter,403.0,1081.0,501.0,4170.0,94.0,11531.0,4259858.0,1384156.0,IA,-1.006711332784369,-1.0916611291647016,-1.1448387760752798
43011,Bayard,194.0,455.0,310.0,2130.0,54.0,6626.0,2305412.0,795423.0,IA,-1.0020532235752035,-1.1161524009671684,-1.1548621138405875
43012,Bevington,27.0,54.0,33.0,320.0,6.0,707.0,346093.0,84837.0,IA,-1.0576789848382269,-0.9710617794995813,-1.0294929727388813
43013,Blairsburg,79.0,128.0,121.0,1010.0,6.0,738.0,1092954.0,88578.0,IA,-0.9729267867025122,-0.9952394945855884,-0.9976414644493624
43016,Fraser,60.0,165.0,94.0,641.0,13.0,1580.0,693842.0,189702.0,IA,-1.054602488008005,-1.0076846633453398,-0.9924838159022051
43017,Boone,5583.0,12609.0,6391.0,43272.0,2686.0,316630.0,46836239.0,38009117.0,IA,-1.0288696212844457,-1.1006185928897285,-1.2197040942842658
43018,West Des Moines,26859.0,61624.0,24274.0,237316.0,10191.0,1271550.0,256862754.0,152640287.0,IA,-1.0199636505607363,-1.195783167494465,-1.388099983201792
