,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id
1640,Cohasset,217.0,4465.0,30164.0,692.0,77200.0,32736416.0,9267268.0,MA
1641,Scituate,388.0,4525.0,29418.0,1070.0,121858.0,31926437.0,14628178.0,MA
1642,Newton,2283.0,51730.0,313930.0,15022.0,1673906.0,340698303.0,200940211.0,MA
1643,Needham,633.0,16180.0,98191.0,5190.0,603375.0,106563406.0,72430717.0,MA
1645,Boston,9755.0,417680.0,2534771.0,109704.0,12160811.0,2750902173.0,1459816450.0,MA
1653,Walpole,622.0,11115.0,67460.0,1522.0,177473.0,73212303.0,21304334.0,MA
1660,Norfolk,181.0,5488.0,33303.0,327.0,38179.0,36142774.0,4583127.0,MA
1661,Plainville,183.0,4706.0,31709.0,0.0,1.0,34412237.0,93.0,MA
1662,Foxborough,426.0,14974.0,94865.0,1646.0,192332.0,102954040.0,23088068.0,MA
1666,Mansfield,428.0,10619.0,71685.0,1686.0,196992.0,77797448.0,23647397.0,MA
1673,Norwell,228.0,5785.0,38651.0,1258.0,141328.0,41946954.0,16965424.0,MA
1675,Weymouth Town,989.0,23431.0,158277.0,7647.0,845111.0,171772477.0,101449363.0,MA
1676,Rockland,309.0,6669.0,45058.0,2078.0,231781.0,48900071.0,27823670.0,MA
1682,Marshfield,442.0,7409.0,46212.0,956.0,111656.0,50152628.0,13403437.0,MA
1687,North Attleborough,530.0,8351.0,55211.0,0.0,0.0,59918266.0,0.0,MA
1688,Easton,455.0,6731.0,45475.0,1165.0,136123.0,49352614.0,16340525.0,MA
1689,Norton,271.0,7653.0,51704.0,916.0,107027.0,56112574.0,12847798.0,MA
1692,Duxbury,327.0,3513.0,21319.0,651.0,80045.0,23136710.0,9608787.0,MA
1693,Pembroke,281.0,5999.0,38458.0,963.0,112523.0,41737526.0,13507542.0,MA
1727,Hanover,293.0,10620.0,71748.0,2450.0,273232.0,77865417.0,32799535.0,MA
1752,Brockton,1508.0,31778.0,214689.0,4974.0,577015.0,232994825.0,69266471.0,MA
1754,Avon,156.0,8150.0,55059.0,744.0,86944.0,59754182.0,10436953.0,MA
1769,Cumberland,547.0,12749.0,86031.0,2709.0,242784.0,93366708.0,29144402.0,MA
1782,Cambridge,2049.0,89724.0,544497.0,21430.0,2630262.0,590924074.0,315743749.0,MA
1783,Brookline,1306.0,26244.0,159266.0,7632.0,842880.0,172845697.0,101181560.0,MA
1793,Quincy,1601.0,46203.0,306846.0,14023.0,1549349.0,333009235.0,185987979.0,MA
1801,Winthrop Town,343.0,4629.0,29932.0,1868.0,206277.0,32484331.0,24762094.0,MA
1803,Chelsea,414.0,9250.0,56895.0,3111.0,343541.0,61746782.0,41239532.0,MA
1805,Somerville,1179.0,24704.0,151164.0,7147.0,830954.0,164052935.0,99749917.0,MA
1806,Everett,648.0,12572.0,81584.0,3908.0,440170.0,88540483.0,52839188.0,MA
1821,Watertown Town,666.0,15384.0,93363.0,4693.0,524561.0,101323983.0,62969703.0,MA
1830,Belmont,542.0,8423.0,51208.0,2902.0,323050.0,55574537.0,38779765.0,MA
1892,Braintree Town,636.0,23015.0,154927.0,5871.0,651467.0,168137386.0,78203900.0,MA
1916,Holbrook,153.0,2488.0,16810.0,842.0,95129.0,18243028.0,11419525.0,MA
1931,Abington,318.0,6639.0,44852.0,1384.0,153558.0,48676337.0,18433499.0,MA
1944,West Bridgewater,217.0,7791.0,52632.0,1081.0,126294.0,57119747.0,15160614.0,MA
1945,East Bridgewater,220.0,3946.0,26656.0,1016.0,114569.0,28928406.0,13753207.0,MA
1951,Whitman,238.0,4552.0,30753.0,1466.0,162376.0,33375294.0,19492053.0,MA
1957,Raynham,268.0,10622.0,71713.0,885.0,103333.0,77827396.0,12404397.0,MA
1958,Bridgewater,353.0,7191.0,48503.0,799.0,93319.0,52639066.0,11202285.0,MA
1959,Halifax,95.0,1502.0,9517.0,174.0,20352.0,10328907.0,2443109.0,MA
1960,Middleborough,500.0,10004.0,62453.0,1229.0,147169.0,67778280.0,17666521.0,MA
1963,Plymouth,1018.0,23775.0,144282.0,6049.0,777985.0,156584937.0,93391426.0,MA
1964,Wareham,482.0,8001.0,48557.0,1629.0,201708.0,52697201.0,24213615.0,MA
1966,Carver,166.0,1978.0,12003.0,385.0,47976.0,13026303.0,5759128.0,MA
1967,Plympton,59.0,728.0,4419.0,145.0,18176.0,4795926.0,2181867.0,MA
1968,Kingston,315.0,6899.0,42625.0,1124.0,140547.0,46259184.0,16871653.0,MA
1975,Hanson,166.0,2026.0,13685.0,685.0,76803.0,14851409.0,9219625.0,MA
2009,Lakeville,258.0,6558.0,39798.0,851.0,101425.0,43191100.0,12175289.0,MA
2014,Taunton,863.0,22939.0,146498.0,4093.0,478086.0,158989644.0,57390708.0,MA
2016,Rochester,97.0,975.0,5924.0,223.0,28292.0,6429458.0,3396299.0,MA
2017,Freetown,242.0,25178.0,152795.0,2775.0,347155.0,165822824.0,41673464.0,MA
2019,Berkley,77.0,630.0,3989.0,174.0,21794.0,4329045.0,2616207.0,MA
2045,Bourne,471.0,7014.0,42564.0,1928.0,239237.0,46192805.0,28718618.0,MA
2197,Sandwich,483.0,5285.0,32072.0,957.0,114816.0,34807036.0,13782810.0,MA
2199,Chilmark,33.0,310.0,1883.0,0.0,0.0,2043781.0,0.0,MA
2200,Gosnold,1.0,10.0,61.0,0.0,0.0,65802.0,0.0,MA
2201,West Tisbury,44.0,414.0,2515.0,0.0,0.0,2729275.0,0.0,MA
2202,Aquinnah,11.0,102.0,620.0,0.0,0.0,673340.0,0.0,MA
2204,Falmouth,855.0,16565.0,100524.0,2810.0,337337.0,109095432.0,40494785.0,MA
2205,Mashpee,311.0,4555.0,27641.0,917.0,110123.0,29997939.0,13219407.0,MA
2209,Barnstable Town,1455.0,27471.0,166710.0,4453.0,534450.0,180924713.0,64156814.0,MA
2212,Oak Bluffs,261.0,3225.0,19573.0,0.0,0.0,21241763.0,0.0,MA
2213,Edgartown,160.0,2691.0,16330.0,0.0,0.0,17722173.0,0.0,MA
2220,Nantucket,575.0,9267.0,53811.0,0.0,0.0,58398895.0,0.0,MA
2235,Tisbury,169.0,2619.0,15891.0,0.0,0.0,17246101.0,0.0,MA
2238,Marion,117.0,1308.0,7935.0,276.0,34986.0,8611551.0,4199754.0,MA
2248,Yarmouth,618.0,9142.0,55479.0,1699.0,203975.0,60209955.0,24485743.0,MA
2252,Dennis,472.0,5627.0,34149.0,1017.0,122057.0,37060675.0,14652086.0,MA
2253,Harwich,367.0,5959.0,36165.0,1110.0,133214.0,39248230.0,15991388.0,MA
2254,Brewster,282.0,2750.0,16689.0,531.0,63702.0,18112235.0,7646966.0,MA
2255,Orleans,298.0,8983.0,54513.0,846.0,101577.0,59161300.0,12193522.0,MA
2257,Chatham,288.0,4073.0,24720.0,726.0,87143.0,26827666.0,10460843.0,MA
2266,Eastham,165.0,1724.0,10462.0,352.0,42197.0,11354556.0,5065438.0,MA
2268,Wellfleet,151.0,1345.0,8165.0,0.0,0.0,8860704.0,16.0,MA
2289,Truro,52.0,1038.0,6300.0,0.0,0.0,6837507.0,0.0,MA
2291,County subdivisions not defined,196.75,2396.25,14542.75,402.25,48260.5,15782991.0,5793311.75,MA
2297,Provincetown,404.0,6897.0,41854.0,0.0,0.0,45422413.0,0.0,MA
2325,Fall River,1659.0,54833.0,366726.0,769.0,99062.0,397995975.0,11891612.0,MA
2327,Pawtucket,1226.0,23810.0,160670.0,6114.0,547873.0,174370163.0,65768094.0,MA
2328,Rehoboth,244.0,2156.0,14567.0,575.0,67154.0,15808939.0,8061291.0,MA
2329,Seekonk,359.0,10544.0,71234.0,1165.0,136118.0,77307483.0,16339932.0,MA
2332,Attleboro,623.0,14642.0,98815.0,0.0,0.0,107240480.0,9.0,MA
2333,Swansea,346.0,9551.0,64523.0,0.0,0.0,70024902.0,54.0,MA
2335,Dighton,107.0,1875.0,12667.0,208.0,24270.0,13747219.0,2913411.0,MA
2337,New Bedford,1582.0,42625.0,258675.0,12395.0,1596725.0,280731398.0,191675160.0,MA
2340,Dartmouth,543.0,14369.0,87213.0,3077.0,396347.0,94649797.0,47578548.0,MA
2341,Acushnet,163.0,1566.0,9506.0,518.0,66727.0,10316630.0,8010036.0,MA
2349,Mattapoisett,183.0,2123.0,12883.0,546.0,70344.0,13981444.0,8444297.0,MA
2350,Fairhaven,319.0,7591.0,46067.0,0.0,3.0,49994994.0,311.0,MA
2354,Tiverton,334.0,7362.0,49677.0,0.0,0.0,53913261.0,0.0,MA
2355,Westport,290.0,3184.0,20169.0,0.0,0.0,21888266.0,39.0,MA
2362,Somerset,306.0,2925.0,19758.0,0.0,1.0,21442292.0,60.0,MA
2446,Barrington,330.0,3839.0,25902.0,923.0,82710.0,28111004.0,9928730.0,MA
2448,East Providence,912.0,15499.0,104591.0,4127.0,369774.0,113509068.0,44388679.0,MA
2459,Warren,311.0,5759.0,38861.0,1565.0,140257.0,42174833.0,16836859.0,MA
2472,Little Compton,97.0,861.0,5812.0,0.0,0.0,6307972.0,0.0,MA
2476,Cumberland,547.0,12749.0,86031.0,2709.0,242784.0,93366708.0,29144402.0,RI
2477,Lincoln,388.0,7739.0,52225.0,1944.0,174212.0,56678148.0,20912884.0,RI
2478,Westerly,529.0,12914.0,87146.0,2863.0,256555.0,94576805.0,30797493.0,RI
2479,Hopkinton,143.0,1452.0,9797.0,196.0,17574.0,10632170.0,2109642.0,RI
2480,North Stonington,115.0,1768.0,11097.0,586.0,60817.0,12043266.0,7300689.0,RI
2481,Barrington,330.0,3839.0,25902.0,923.0,82710.0,28111004.0,9928730.0,RI
2482,Swansea,346.0,9551.0,64523.0,0.0,0.0,70024902.0,54.0,RI
2483,East Providence,912.0,15499.0,104591.0,4127.0,369774.0,113509068.0,44388679.0,RI
2484,Seekonk,359.0,10544.0,71234.0,1165.0,136118.0,77307483.0,16339932.0,RI
2485,Warren,311.0,5759.0,38861.0,1565.0,140257.0,42174833.0,16836859.0,RI
2486,Richmond,137.0,1513.0,10213.0,136.0,12205.0,11083306.0,1465173.0,RI
2488,Charlestown,159.0,1471.0,9929.0,0.0,4.0,10775707.0,434.0,RI
2490,Bristol,405.0,6717.0,45329.0,2186.0,195912.0,49194557.0,23517780.0,RI
2495,South Kingstown,595.0,14357.0,96882.0,348.0,31150.0,105143235.0,3739341.0,RI
2497,New Shoreham,62.0,3172.0,7642.0,0.0,0.0,8293443.0,0.0,RI
2500,Thompson,178.0,1480.0,9292.0,0.0,0.0,10084672.0,0.0,RI
2501,Smithfield,449.0,12257.0,82714.0,1690.0,151440.0,89766238.0,18179282.0,RI
2502,Foster,87.0,724.0,4883.0,26.0,2359.0,5299631.0,283203.0,RI
2503,Glocester,179.0,1558.0,10511.0,116.0,10404.0,11406942.0,1248923.0,RI
2504,Putnam,236.0,4682.0,29390.0,962.0,101191.0,31896226.0,12147228.0,RI
2505,Killingly,374.0,6986.0,43855.0,1510.0,158813.0,47594488.0,19064291.0,RI
2506,Burrillville,239.0,6605.0,44563.0,587.0,52592.0,48363186.0,6313280.0,RI
2508,Scituate,181.0,1889.0,12750.0,240.0,21496.0,13837329.0,2580443.0,RI
2509,East Greenwich,355.0,7448.0,50258.0,2064.0,184918.0,54543204.0,22198020.0,RI
2510,Coventry,579.0,8382.0,56560.0,2154.0,193054.0,61382820.0,23174745.0,RI
2511,West Greenwich,105.0,2504.0,16900.0,298.0,26698.0,18341435.0,3204942.0,RI
2513,West Warwick,417.0,12570.0,84823.0,2662.0,238540.0,92055523.0,28634959.0,RI
2515,Cranston,1597.0,25043.0,168991.0,6294.0,563947.0,183400740.0,67697744.0,RI
2518,Exeter,108.0,938.0,6328.0,285.0,25540.0,6867847.0,3065931.0,RI
2520,Sterling,67.0,534.0,3354.0,172.0,18056.0,3640452.0,2167512.0,RI
2521,Voluntown,44.0,295.0,1852.0,0.0,0.0,2010226.0,30.0,RI
2522,Warwick,1747.0,38066.0,256872.0,9360.0,838668.0,278774435.0,100675971.0,RI
2527,North Kingstown,526.0,12523.0,84506.0,2317.0,207604.0,91711704.0,24921394.0,RI
2548,Johnston,608.0,14683.0,99080.0,3335.0,298825.0,107528116.0,35871807.0,RI
2551,North Smithfield,266.0,7298.0,49246.0,1448.0,129784.0,53445067.0,15579663.0,RI
2554,Douglas,120.0,941.0,6359.0,0.0,3.0,6900920.0,382.0,RI
2556,Uxbridge,263.0,3770.0,25471.0,1353.0,174247.0,27642426.0,20917022.0,RI
2566,Jamestown,147.0,1779.0,12005.0,0.0,0.0,13029029.0,0.0,RI
2567,Portsmouth,331.0,3382.0,22822.0,637.0,57093.0,24767950.0,6853645.0,RI
2570,Tiverton,334.0,7362.0,49677.0,0.0,0.0,53913261.0,0.0,RI
2571,Little Compton,97.0,861.0,5812.0,0.0,0.0,6307972.0,0.0,RI
2572,Westport,290.0,3184.0,20169.0,0.0,0.0,21888266.0,39.0,RI
2576,Woonsocket,662.0,19298.0,130226.0,4350.0,389796.0,141330279.0,46792167.0,RI
2580,Newport,798.0,17620.0,118899.0,4594.0,411652.0,129036641.0,49415831.0,RI
2581,Middletown,384.0,11048.0,74553.0,2796.0,250532.0,80909759.0,30074494.0,RI
2601,Providence,3150.0,77030.0,519801.0,19650.0,1760748.0,564123135.0,211364890.0,RI
2605,Pawtucket,1226.0,23810.0,160670.0,6114.0,547873.0,174370163.0,65768094.0,RI
2606,North Providence,607.0,7693.0,51911.0,2030.0,181929.0,56337053.0,21839202.0,RI
2607,Central Falls,241.0,6227.0,42021.0,1851.0,165833.0,45604180.0,19907037.0,RI
2608,Attleboro,623.0,14642.0,98815.0,0.0,0.0,107240480.0,9.0,RI
2619,Plainville,183.0,4706.0,31709.0,0.0,1.0,34412237.0,93.0,RI
2620,Wrentham,163.0,3806.0,25204.0,695.0,81131.0,27352792.0,9739178.0,RI
2621,North Attleborough,530.0,8351.0,55211.0,0.0,0.0,59918266.0,0.0,RI
2638,Narragansett,327.0,3543.0,23910.0,932.0,83545.0,25949048.0,10029006.0,RI
2648,Fall River,1659.0,54833.0,366726.0,769.0,99062.0,397995975.0,11891612.0,RI
2666,Stonington,509.0,11122.0,69817.0,3432.0,361046.0,75769667.0,43340923.0,RI
2687,Bellingham,325.0,5946.0,38442.0,1071.0,133951.0,41720153.0,16079786.0,RI
2688,Blackstone,121.0,1114.0,7529.0,522.0,66273.0,8170877.0,7955604.0,RI
2692,Millville,56.0,603.0,4076.0,178.0,22905.0,4423201.0,2749531.0,RI
2757,Mont Vernon,51.0,416.0,2885.0,0.0,0.0,3130557.0,0.0,NH
2758,Amherst,248.0,5708.0,39541.0,970.0,85842.0,42912275.0,10304683.0,NH
2759,Milford,328.0,6503.0,45047.0,1373.0,121489.0,48887918.0,14583902.0,NH
2760,Bedford,489.0,14706.0,101866.0,2638.0,233329.0,110552245.0,28009454.0,NH
2761,Hollis,171.0,2309.0,15995.0,988.0,87372.0,17359122.0,10488408.0,NH
2762,Merrimack,335.0,13197.0,91417.0,2507.0,221804.0,99211811.0,26625905.0,NH
2763,New Boston,105.0,841.0,5823.0,23.0,2042.0,6319820.0,245135.0,NH
2764,Chester,92.0,557.0,3818.0,22.0,1930.0,4143251.0,231630.0,NH
2765,Manchester,2166.0,47409.0,328397.0,9991.0,883847.0,356398287.0,106099415.0,NH
2766,Candia,105.0,1064.0,7294.0,0.0,2.0,7915821.0,202.0,NH
2767,Derry,550.0,10600.0,76833.0,2290.0,202122.0,83384528.0,24263239.0,NH
2768,Auburn,101.0,806.0,5526.0,325.0,28714.0,5997641.0,3446878.0,NH
2769,Londonderry,426.0,20718.0,143509.0,3047.0,269428.0,155745171.0,32342910.0,NH
2770,Hooksett,309.0,7811.0,53946.0,2048.0,181186.0,58545550.0,21750085.0,NH
2771,Brookline,79.0,647.0,4483.0,69.0,6111.0,4865491.0,733522.0,NH
2773,Mason,42.0,322.0,2230.0,0.0,1.0,2420525.0,157.0,NH
2774,Townsend,155.0,1628.0,9658.0,850.0,85472.0,10481564.0,10260343.0,NH
2775,Pepperell,213.0,2013.0,13599.0,580.0,65177.0,14758817.0,7823964.0,NH
2778,Deerfield,86.0,677.0,4642.0,0.0,0.0,5037260.0,1.0,NH
2780,Allenstown,48.0,542.0,3692.0,252.0,22287.0,4006288.0,2675416.0,NH
2781,Raymond,184.0,2100.0,14389.0,19.0,1694.0,15615451.0,203399.0,NH
2786,Sandown,84.0,483.0,3311.0,71.0,6256.0,3593492.0,750953.0,NH
2788,Fremont,64.0,483.0,3290.0,33.0,2853.0,3570682.0,342478.0,NH
2790,Hampstead,187.0,2758.0,18906.0,702.0,61799.0,20518118.0,7418496.0,NH
2792,Northwood,109.0,844.0,5784.0,0.0,0.0,6277647.0,0.0,NH
2795,Nottingham,82.0,468.0,3208.0,11.0,938.0,3481017.0,112592.0,NH
2797,Epsom,130.0,906.0,6176.0,0.0,3.0,6702373.0,337.0,NH
2798,Windham,301.0,4164.0,29347.0,1063.0,93757.0,31849176.0,11254870.0,NH
2801,Salem,648.0,25868.0,204900.0,3220.0,282782.0,222371234.0,33945958.0,NH
2805,Brentwood,108.0,1314.0,9042.0,247.0,21623.0,9812973.0,2595625.0,NH
2806,Lee,103.0,1467.0,10055.0,287.0,25179.0,10912245.0,3022511.0,NH
2807,Newmarket,145.0,1545.0,10663.0,315.0,27608.0,11572721.0,3314078.0,NH
2808,Epping,147.0,3946.0,27042.0,282.0,24732.0,29347965.0,2968855.0,NH
2809,Newfields,37.0,303.0,2081.0,81.0,7064.0,2258571.0,847957.0,NH
2812,Bennington,45.0,289.0,1999.0,0.0,0.0,2169450.0,0.0,NH
2813,Lyndeborough,35.0,208.0,1441.0,0.0,0.0,1563362.0,0.0,NH
2814,Deering,13.0,83.0,573.0,0.0,0.0,621789.0,0.0,NH
2816,Weare,181.0,1568.0,10858.0,0.0,1.0,11784033.0,112.0,NH
2817,Greenfield,38.0,568.0,3936.0,0.0,0.0,4271792.0,0.0,NH
2818,Francestown,29.0,185.0,1280.0,0.0,0.0,1389624.0,0.0,NH
2821,Danville,66.0,428.0,2913.0,67.0,5914.0,3161901.0,709902.0,NH
2827,Dunbarton,42.0,199.0,1366.0,58.0,5140.0,1482546.0,616991.0,NH
2830,Goffstown,346.0,3204.0,22191.0,790.0,69924.0,24082777.0,8393914.0,NH
2834,Bow,181.0,1674.0,11518.0,399.0,35266.0,12500395.0,4233484.0,NH
2835,Hopkinton,144.0,941.0,6473.0,0.0,2.0,7025429.0,184.0,NH
2840,Peterborough,202.0,4590.0,31793.0,0.0,0.0,34503645.0,0.0,NH
2842,Temple,20.0,163.0,1128.0,0.0,0.0,1224339.0,0.0,NH
2843,Hancock,58.0,327.0,2263.0,0.0,0.0,2456104.0,0.0,NH
2846,Ashby,69.0,339.0,1866.0,216.0,18241.0,2024846.0,2189739.0,NH
2848,New Ipswich,111.0,911.0,6310.0,0.0,0.0,6848091.0,0.0,NH
2850,Greenville,38.0,589.0,4083.0,0.0,0.0,4430597.0,0.0,NH
2852,Wilton,76.0,1107.0,7669.0,0.0,0.0,8322905.0,0.0,NH
2856,Nashua,1438.0,46354.0,321087.0,9100.0,804996.0,348465202.0,96633873.0,NH
2862,Tyngsborough,261.0,4509.0,30463.0,1556.0,174945.0,33060445.0,21000839.0,NH
2863,Litchfield,107.0,835.0,5784.0,215.0,19061.0,6277294.0,2288090.0,NH
2865,Hudson,387.0,8154.0,56485.0,1874.0,165789.0,61301375.0,19901761.0,NH
2866,Pelham,232.0,3105.0,24092.0,631.0,55609.0,26145861.0,6675441.0,NH
2900,Dunstable,52.0,404.0,2728.0,127.0,14183.0,2960625.0,1702563.0,NH
2918,Ashburnham,108.0,987.0,6653.0,0.0,0.0,7220085.0,7.0,NH
2922,Rindge,104.0,768.0,5319.0,0.0,0.0,5772758.0,0.0,NH
2923,Sharon,5.0,42.0,289.0,0.0,0.0,313376.0,0.0,NH
2928,Dracut,466.0,5089.0,34379.0,1004.0,119714.0,37310776.0,14370761.0,NH
2931,Methuen Town,711.0,14827.0,100168.0,2004.0,234422.0,108708503.0,28140656.0,NH
2940,Atkinson,108.0,910.0,6257.0,331.0,29214.0,6790981.0,3506925.0,NH
2941,Haverhill,1028.0,20520.0,138632.0,0.0,1.0,150452153.0,141.0,NH
3000,Waterville Valley,12.0,270.0,1847.0,0.0,0.0,2004179.0,0.0,NH
3001,Hart's Location,9.0,173.0,1184.0,0.0,0.0,1284939.0,0.0,NH
3002,Lincoln,38.0,851.0,5831.0,0.0,0.0,6328686.0,0.0,NH
3003,Albany,14.0,182.0,1249.0,0.0,0.0,1355954.0,0.0,NH
3004,Bartlett,48.0,912.0,6248.0,0.0,0.0,6781056.0,0.0,NH
3005,Wilmot,22.0,178.0,1221.0,0.0,0.0,1324696.0,0.0,NH
3006,Hill,23.0,186.0,1275.0,0.0,0.0,1383728.0,0.0,NH
3007,Franklin,166.0,2840.0,19409.0,449.0,39757.0,21063691.0,4772525.0,NH
3008,Danbury,29.0,238.0,1634.0,0.0,0.0,1773362.0,0.0,NH
3009,Salisbury,26.0,164.0,1118.0,0.0,1.0,1213038.0,127.0,NH
3010,Andover,66.0,427.0,2907.0,0.0,3.0,3154925.0,330.0,NH
3011,Holderness,16.0,218.0,1305.0,0.0,0.0,1416729.0,0.0,NH
3012,Plymouth,161.0,2393.0,16395.0,0.0,0.0,17793232.0,0.0,NH
3013,Bridgewater,35.0,293.0,2009.0,0.0,0.0,2179938.0,0.0,NH
3014,New Hampton,35.0,320.0,2192.0,0.0,0.0,2379343.0,0.0,NH
3015,Ashland,50.0,680.0,4079.0,0.0,0.0,4427205.0,0.0,NH
3016,Pittsfield,83.0,837.0,5700.0,27.0,2382.0,6186529.0,285904.0,NH
3017,Gilmanton,48.0,298.0,2045.0,26.0,2325.0,2219097.0,279130.0,NH
3018,Barnstead,88.0,528.0,3619.0,14.0,1244.0,3927621.0,149354.0,NH
3019,Northfield,73.0,727.0,4952.0,278.0,24615.0,5373982.0,2954901.0,NH
3020,Gilford,177.0,2190.0,15006.0,482.0,42621.0,16285118.0,5116398.0,NH
3021,Laconia,484.0,5723.0,39324.0,1091.0,96488.0,42676734.0,11582639.0,NH
3022,Canterbury,95.0,671.0,4574.0,193.0,17095.0,4963573.0,2052079.0,NH
3023,Belmont,143.0,1177.0,8064.0,400.0,35401.0,8752023.0,4249681.0,NH
3024,Tilton,104.0,4168.0,28560.0,797.0,70535.0,30995497.0,8467157.0,NH
3025,Sanbornton,55.0,287.0,1963.0,77.0,6768.0,2130738.0,812421.0,NH
3027,Bradford,51.0,383.0,2627.0,0.0,0.0,2850736.0,0.0,NH
3028,Sutton,17.0,126.0,862.0,0.0,0.0,935638.0,0.0,NH
3029,Warner,90.0,553.0,3803.0,88.0,7816.0,4126812.0,938305.0,NH
3030,Newbury,41.0,307.0,2104.0,0.0,0.0,2282920.0,0.0,NH
3031,Goshen,17.0,109.0,750.0,0.0,0.0,814343.0,0.0,NH
3032,Henniker,126.0,1232.0,8535.0,0.0,0.0,9262491.0,0.0,NH
3033,Washington,12.0,79.0,539.0,0.0,0.0,584703.0,0.0,NH
3034,Hillsborough,133.0,2347.0,16261.0,0.0,0.0,17647135.0,0.0,NH
3035,Bristol,110.0,913.0,6253.0,0.0,0.0,6786025.0,0.0,NH
3036,Orange,7.0,43.0,301.0,0.0,0.0,326884.0,0.0,NH
3037,Grafton,14.0,81.0,565.0,0.0,0.0,613175.0,0.0,NH
3040,Hebron,3.0,22.0,153.0,0.0,0.0,165740.0,0.0,NH
3041,Alexandria,22.0,130.0,909.0,0.0,0.0,986115.0,0.0,NH
3045,Ellsworth,41.75,386.75,2650.0,0.0,0.0,2876078.75,0.0,NH
3046,Campton,54.0,387.0,2649.0,0.0,0.0,2875049.0,0.0,NH
3047,Sandwich,43.0,547.0,3750.0,0.0,0.0,4069985.0,0.0,NH
3048,Rumney,44.0,314.0,2151.0,0.0,0.0,2334601.0,0.0,NH
3049,Thornton,19.0,419.0,2874.0,0.0,0.0,3118881.0,0.0,NH
3052,Concord,936.0,18553.0,123383.0,5291.0,468037.0,133903759.0,56184445.0,NH
3054,Loudon,127.0,1917.0,13063.0,813.0,71947.0,14176801.0,8636755.0,NH
3057,Boscawen,66.0,434.0,2956.0,113.0,10025.0,3208363.0,1203460.0,NH
3059,Alton,63.0,821.0,5629.0,66.0,5850.0,6109339.0,702269.0,NH
3060,Strafford,28.0,245.0,1700.0,20.0,1735.0,1844643.0,208235.0,NH
3061,New Durham,49.0,393.0,2692.0,41.0,3621.0,2921902.0,434671.0,NH
3062,Farmington,115.0,1082.0,7414.0,278.0,24416.0,8046018.0,2930997.0,NH
3065,Meredith,214.0,3177.0,21773.0,0.0,5.0,23629755.0,555.0,NH
3066,Center Harbor,38.0,353.0,2422.0,0.0,0.0,2628244.0,0.0,NH
3067,Moultonborough,114.0,951.0,6519.0,0.0,0.0,7074779.0,0.0,NH
3078,Tamworth,88.0,1119.0,7667.0,0.0,0.0,8320562.0,0.0,NH
3085,Webster,19.0,118.0,812.0,19.0,1669.0,881130.0,200341.0,NH
3094,New London,132.0,2315.0,16037.0,0.0,0.0,17404902.0,0.0,NH
3095,Pembroke,129.0,2214.0,15233.0,326.0,28874.0,16531347.0,3466139.0,NH
3099,Chichester,48.0,639.0,4395.0,60.0,5298.0,4769863.0,635956.0,NH
3117,Springfield,25.0,233.0,1599.0,0.0,0.0,1734856.0,0.0,NH
3122,Canaan,61.0,380.0,2737.0,0.0,0.0,2970280.0,0.0,NH
3124,Enfield,79.0,694.0,5463.0,0.0,0.0,5928691.0,0.0,NH
3126,Groton,6.0,44.0,310.0,0.0,0.0,336266.0,0.0,NH
3147,Windsor,40.25,288.25,1977.5,19.25,1692.0,2146340.25,203105.25,NH
3148,Stoddard,20.0,163.0,1128.0,0.0,0.0,1224544.0,0.0,NH
3157,Antrim,80.0,577.0,3997.0,0.0,0.0,4337884.0,0.0,NH
3176,Tuftonboro,31.0,209.0,1433.0,0.0,0.0,1555009.0,0.0,NH
3179,Woodstock,30.0,312.0,2137.0,0.0,0.0,2319631.0,0.0,NH
3180,Franconia,30.0,272.0,1861.0,0.0,0.0,2019457.0,0.0,NH
3197,Sunapee,96.0,620.0,4248.0,0.0,0.0,4610332.0,0.0,NH
3229,Barrington,175.0,3484.0,24137.0,283.0,24854.0,26194581.0,2983596.0,NH
3233,Ellsworth,50.0,433.25,2965.0,5.0,434.5,3217706.5,52143.0,NH
3236,Easton,9.0,71.0,493.0,0.0,0.0,535161.0,0.0,NH
3239,Warren,11.0,112.0,770.0,0.0,0.0,836157.0,0.0,NH
3240,Benton,1.0,10.0,66.0,0.0,0.0,72014.0,0.0,NH
3259,Ellsworth,36.25,357.75,2307.5,0.0,0.0,2504465.75,0.0,NH
3263,Dorchester,3.0,25.0,176.0,0.0,0.0,190818.0,0.0,NH
3264,Wentworth,15.0,119.0,814.0,0.0,0.0,883903.0,0.0,NH
3306,Ellsworth,29.25,199.0,1359.75,4.75,418.0,1475915.0,50167.75,NH
3307,Piermont,17.0,132.0,906.0,0.0,0.0,983702.0,0.0,NH
3312,Windsor,10.5,88.25,611.0,0.0,0.0,663375.0,0.0,NH
3313,Marlow,10.0,68.0,480.0,0.0,0.0,520785.0,0.0,NH
3317,Lempster,17.0,106.0,728.0,0.0,0.0,790337.0,0.0,NH
3331,Orford,24.0,190.0,1303.0,0.0,0.0,1413901.0,0.0,NH
3333,Grantham,44.0,411.0,2817.0,0.0,0.0,3057271.0,0.0,NH
3391,Walpole,77.0,990.0,6978.0,0.0,0.0,7573030.0,0.0,NH
3392,Keene,559.0,12021.0,83267.0,0.0,0.0,90366708.0,0.0,NH
