zip,city,city_vmt_estimate,natl_avg_vmt_estimate,natl_per_capita_vmt_estimate
50231,Randall,276998,75422411,7555
50232,Reasnor,418688,75422411,7555
50233,Redfield,1117239,75422411,7555
50234,Rhodes,342319,75422411,7555
50235,Rippey,714433,75422411,7555
50236,Roland,1521372,75422411,7555
50237,Runnells,338410,75422411,7555
50238,Russell,387884,75422411,7555
50239,St. Anthony,49945,75422411,7555
50240,St. Charles,726723,75422411,7555
50240,St. Marys,102045,75422411,7555
50240,Bevington,902019,75422411,7555
50242,Searsboro,517813,75422411,7555
50243,Sheldahl,229973,75422411,7555
50244,Alleman,4382284,75422411,7555
50244,Sheldahl,229973,75422411,7555
50244,Slater,2347230,75422411,7555
50246,Stanhope,846488,75422411,7555
50247,Rhodes,342319,75422411,7555
50247,State Center,2157738,75422411,7555
50248,Randall,276998,75422411,7555
50248,Story City,4509733,75422411,7555
50249,Stratford,804885,75422411,7555
50250,Stuart,15761657,75422411,7555
50251,Sully,622707,75422411,7555
50252,Swan,0,75422411,7555
50254,Thayer,0,75422411,7555
50257,Truro,402923,75422411,7555
50258,Whitten,200562,75422411,7555
50258,Union,656693,75422411,7555
50261,Van Meter,696792,75422411,7555
50261,De Soto,8334562,75422411,7555
50261,West Des Moines,538621212,75422411,7555
50262,Van Wert,168976,75422411,7555
50263,Waukee,89261751,75422411,7555
50263,Clive,125282199,75422411,7555
50263,Urbandale,381076475,75422411,7555
50263,West Des Moines,538621212,75422411,7555
50264,Weldon,98314,75422411,7555
50264,Le Roy,39587,75422411,7555
50265,Clive,125282199,75422411,7555
50265,Windsor Heights,45124201,75422411,7555
50265,Des Moines,1168639759,75422411,7555
50265,West Des Moines,538621212,75422411,7555
50266,Clive,125282199,75422411,7555
50266,West Des Moines,538621212,75422411,7555
50268,What Cheer,897316,75422411,7555
50268,Thornburg,89520,75422411,7555
50271,Williams,16265,75422411,7555
50272,Williamson,60344,75422411,7555
50273,Patterson,1070193,75422411,7555
50273,Winterset,4914266,75422411,7555
50274,Wiota,384135,75422411,7555
50275,Woodburn,81470,75422411,7555
50276,Woodward,7693784,75422411,7555
50277,Yale,188097,75422411,7555
50278,Zearing,159501,75422411,7555
50309,Des Moines,1168639759,75422411,7555
50310,Urbandale,381076475,75422411,7555
50310,Des Moines,1168639759,75422411,7555
50311,Windsor Heights,45124201,75422411,7555
50311,Des Moines,1168639759,75422411,7555
50312,Windsor Heights,45124201,75422411,7555
50312,Des Moines,1168639759,75422411,7555
50312,West Des Moines,538621212,75422411,7555
50313,Johnston,69174521,75422411,7555
50313,Des Moines,1168639759,75422411,7555
50313,Ankeny,320631604,75422411,7555
50314,Des Moines,1168639759,75422411,7555
50315,Des Moines,1168639759,75422411,7555
50316,Des Moines,1168639759,75422411,7555
50317,Altoona,86259636,75422411,7555
50317,Des Moines,1168639759,75422411,7555
50317,Pleasant Hill,65429737,75422411,7555
50317,Ankeny,320631604,75422411,7555
50319,Des Moines,1168639759,75422411,7555
50320,Norwalk,20507075,75422411,7555
50320,Des Moines,1168639759,75422411,7555
50321,Norwalk,20507075,75422411,7555
50321,Des Moines,1168639759,75422411,7555
50321,West Des Moines,538621212,75422411,7555
50322,Grimes,64737705,75422411,7555
50322,Johnston,69174521,75422411,7555
50322,Clive,125282199,75422411,7555
50322,Urbandale,381076475,75422411,7555
50322,Windsor Heights,45124201,75422411,7555
50322,Des Moines,1168639759,75422411,7555
50323,Grimes,64737705,75422411,7555
50323,Clive,125282199,75422411,7555
50323,Urbandale,381076475,75422411,7555
50324,Clive,125282199,75422411,7555
50324,Urbandale,381076475,75422411,7555
50324,Windsor Heights,45124201,75422411,7555
50324,Des Moines,1168639759,75422411,7555
50324,West Des Moines,538621212,75422411,7555
50325,Waukee,89261751,75422411,7555
50325,Clive,125282199,75422411,7555
50325,Urbandale,381076475,75422411,7555
50325,Windsor Heights,45124201,75422411,7555
50325,West Des Moines,538621212,75422411,7555
50327,Altoona,86259636,75422411,7555
50327,Carlisle,11250809,75422411,7555
50327,Des Moines,1168639759,75422411,7555
50327,Pleasant Hill,65429737,75422411,7555
50401,Plymouth,383651,75422411,7555
50401,Rock Falls,176502,75422411,7555
50401,Mason City,123066144,75422411,7555
50420,Alexander,671609,75422411,7555
50421,Belmond,1739846,75422411,7555
50423,Crystal Lake,282853,75422411,7555
50423,Britt,2380457,75422411,7555
50424,Elmore,1079285,75422411,7555
50424,Rake,139139,75422411,7555
50424,Buffalo Center,750983,75422411,7555
50426,Carpenter,157140,75422411,7555
50428,Ventura,8064120,75422411,7555
50428,Clear Lake,60097901,75422411,7555
50430,Corwith,557896,75422411,7555
50431,Coulter,297605,75422411,7555
50432,Crystal Lake,282853,75422411,7555
50433,Dougherty,45881,75422411,7555
50434,Fertile,292826,75422411,7555
50435,Floyd,2146231,75422411,7555
50436,Crystal Lake,282853,75422411,7555
50436,Leland,1650548,75422411,7555
50436,Forest City,7794648,75422411,7555
50438,Garner,4737574,75422411,7555
50439,Goodell,452544,75422411,7555
50440,Grafton,135112,75422411,7555
50441,Coulter,297605,75422411,7555
50441,Hampton,7397571,75422411,7555
50441,Hansell,102939,75422411,7555
50444,Hanlontown,1002804,75422411,7555
50444,Fertile,292826,75422411,7555
50446,Joice,460574,75422411,7555
50447,Kanawha,945393,75422411,7555
50448,Kensett,1427754,75422411,7555
50449,Klemme,248480,75422411,7555
50450,Emmons,731462,75422411,7555
50450,Lake Mills,3446908,75422411,7555
50451,Ledyard,98270,75422411,7555
50451,Lakota,374754,75422411,7555
50452,Latimer,881680,75422411,7555
50452,Coulter,297605,75422411,7555
50453,Leland,1650548,75422411,7555
50455,McIntire,329198,75422411,7555
50456,Manly,1679696,75422411,7555
50457,Meservey,335608,75422411,7555
50458,Rock Falls,176502,75422411,7555
50458,Nora Springs,1966394,75422411,7555
50459,Emmons,731462,75422411,7555
50459,Northwood,3808124,75422411,7555
50460,Orchard,11299,75422411,7555
50461,Kensett,1427754,75422411,7555
50461,Osage,5780297,75422411,7555
50461,Mitchell,219876,75422411,7555
50464,Plymouth,383651,75422411,7555
50466,Riceville,1064075,75422411,7555
50466,McIntire,329198,75422411,7555
50467,Rock Falls,176502,75422411,7555
50468,Rockford,864480,75422411,7555
50469,Rockwell,1704547,75422411,7555
50470,Rowan,0,75422411,7555
50471,Rudd,532280,75422411,7555
50472,Lyle,1117696,75422411,7555
50472,St. Ansgar,1916693,75422411,7555
50472,Carpenter,157140,75422411,7555
50473,Scarville,68962,75422411,7555
50475,Sheffield,3147295,75422411,7555
50476,Stacyville,701529,75422411,7555
50477,Swaledale,42716,75422411,7555
50478,Thompson,365897,75422411,7555
50479,Thornton,530110,75422411,7555
50480,Titonka,82275,75422411,7555
50482,Ventura,8064120,75422411,7555
50482,Clear Lake,60097901,75422411,7555
50483,Wesley,158390,75422411,7555
50484,Woden,263054,75422411,7555
50501,Fort Dodge,91629942,75422411,7555
50501,Otho,353802,75422411,7555
50510,Albert City,298944,75422411,7555
50511,Algona,19533593,75422411,7555
50514,Armstrong,1225301,75422411,7555
50515,Ayrshire,191767,75422411,7555
50516,Badger,1019620,75422411,7555
50517,Bancroft,566846,75422411,7555
50518,Barnum,0,75422411,7555
50519,Bode,291771,75422411,7555
50520,Bradgate,135771,75422411,7555
50522,Burt,299094,75422411,7555
50523,Callender,426571,75422411,7555
50524,Clare,363763,75422411,7555
50525,Clarion,5893475,75422411,7555
50527,Curlew,20552,75422411,7555
50528,Cylinder,314100,75422411,7555
50529,Dakota City,924478,75422411,7555
50529,Humboldt,12890761,75422411,7555
50530,Dayton,889110,75422411,7555
50531,Dolliver,157081,75422411,7555
50532,Duncombe,1079065,75422411,7555
50533,Goldfield,2137186,75422411,7555
50533,Eagle Grove,4139507,75422411,7555
50535,Early,620987,75422411,7555
50536,Emmetsburg,8425284,75422411,7555
50538,Farnhamville,156726,75422411,7555
50539,Fenton,165355,75422411,7555
50540,Fonda,612985,75422411,7555
50540,Varina,77124,75422411,7555
50541,Gilmore City,1343898,75422411,7555
50541,Pioneer,0,75422411,7555
50542,Goldfield,2137186,75422411,7555
50543,Gowrie,179330,75422411,7555
50543,Farnhamville,156726,75422411,7555
50544,Harcourt,861177,75422411,7555
50545,Hardy,108856,75422411,7555
50546,Havelock,334626,75422411,7555
50546,Plover,163941,75422411,7555
50548,Dakota City,924478,75422411,7555
50548,Rutland,253665,75422411,7555
50548,Humboldt,12890761,75422411,7555
50551,Jolley,23471,75422411,7555
50554,Laurens,345393,75422411,7555
50556,Elmore,1079285,75422411,7555
50556,Ledyard,98270,75422411,7555
50557,Lehigh,527746,75422411,7555
50558,Livermore,129170,75422411,7555
50559,Lone Rock,64486,75422411,7555
50560,Lu Verne,512484,75422411,7555
50561,Lytton,220421,75422411,7555
50562,Mallard,522273,75422411,7555
50562,Plover,163941,75422411,7555
50563,Knierim,207375,75422411,7555
50563,Manson,1171198,75422411,7555
50565,Marathon,61531,75422411,7555
50566,Moorland,1740852,75422411,7555
50567,Nemaha,15228,75422411,7555
50568,Newell,645136,75422411,7555
50569,Otho,353802,75422411,7555
50570,Ottosen,26914,75422411,7555
50571,Palmer,71846,75422411,7555
50573,Plover,163941,75422411,7555
50574,Pocahontas,3503153,75422411,7555
50575,Pomeroy,1315305,75422411,7555
50576,Rembrandt,43973,75422411,7555
50577,Renwick,570169,75422411,7555
50578,Ringsted,166116,75422411,7555
50579,Rockwell City,2867446,75422411,7555
50581,Rolfe,501574,75422411,7555
50581,Plover,163941,75422411,7555
50582,Rutland,253665,75422411,7555
50583,Sac City,2933413,75422411,7555
50585,Sioux Rapids,1650155,75422411,7555
50585,Rossie,34043,75422411,7555
50586,Rinard,0,75422411,7555
50586,Knierim,207375,75422411,7555
50586,Somers,0,75422411,7555
50588,Truesdale,0,75422411,7555
50588,Lakeside,209335,75422411,7555
50588,Storm Lake,29550512,75422411,7555
50590,Swea City,731910,75422411,7555
50591,Thor,376773,75422411,7555
50593,Varina,77124,75422411,7555
50594,Vincent,182320,75422411,7555
50595,Webster City,28079724,75422411,7555
50595,Woolstock,95517,75422411,7555
50595,Duncombe,1079065,75422411,7555
50597,Rodman,65059,75422411,7555
50597,West Bend,858741,75422411,7555
50598,Whittemore,23942,75422411,7555
50599,Woolstock,95517,75422411,7555
50601,Ackley,2516251,75422411,7555
50602,Allison,3173865,75422411,7555
50603,Alta Vista,366258,75422411,7555
50604,Aplington,1331214,75422411,7555
50605,Aredale,199529,75422411,7555
50606,Wadena,388241,75422411,7555
50606,Arlington,579051,75422411,7555
50607,Aurora,341373,75422411,7555
50609,Beaman,277955,75422411,7555
50611,Bristow,213384,75422411,7555
50613,New Hartford,231951,75422411,7555
50613,Hudson,25216339,75422411,7555
50613,Cedar Falls,193655421,75422411,7555
50613,Waterloo,440461164,75422411,7555
50616,Floyd,2146231,75422411,7555
50616,Colwell,85271,75422411,7555
50616,Charles City,20734069,75422411,7555
50619,Clarksville,1512288,75422411,7555
50620,Colwell,85271,75422411,7555
50621,Whitten,200562,75422411,7555
50621,Conrad,866463,75422411,7555
50622,Denver,4557096,75422411,7555
50624,Dike,8469566,75422411,7555
50624,Stout,84010,75422411,7555
50625,Dumont,1380929,75422411,7555
50625,Bristow,213384,75422411,7555
50626,Dunkerton,1207674,75422411,7555
50627,Whitten,200562,75422411,7555
50627,Steamboat Rock,468172,75422411,7555
50627,Eldora,4401747,75422411,7555
50628,Elma,745707,75422411,7555
50629,Fairbank,1721667,75422411,7555
50630,Fredericksburg,1503847,75422411,7555
50632,Garwin,648812,75422411,7555
50633,Geneva,160133,75422411,7555
50634,Gilbertville,645093,75422411,7555
50635,Lincoln,153225,75422411,7555
50635,Gladbrook,630314,75422411,7555
50636,Greene,1065552,75422411,7555
50636,Aredale,199529,75422411,7555
50638,Grundy Center,4507044,75422411,7555
50641,Hazleton,2087927,75422411,7555
50641,Oelwein,15512180,75422411,7555
50642,Holland,202518,75422411,7555
50643,Hudson,25216339,75422411,7555
50644,Quasqueton,1333566,75422411,7555
50644,Winthrop,1575836,75422411,7555
50644,Independence,25896789,75422411,7555
50645,Ionia,397759,75422411,7555
50645,Bassett,251586,75422411,7555
50645,North Washington,121368,75422411,7555
50647,Janesville,15650282,75422411,7555
50648,Raymond,2250472,75422411,7555
50648,Gilbertville,645093,75422411,7555
50648,Jesup,2372036,75422411,7555
50650,Lamont,147132,75422411,7555
50651,La Porte City,3175252,75422411,7555
50651,Gilbertville,645093,75422411,7555
50653,Marble Rock,464430,75422411,7555
50654,Masonville,0,75422411,7555
50655,Maynard,751461,75422411,7555
50658,Nashua,8272376,75422411,7555
50659,North Washington,121368,75422411,7555
50659,New Hampton,6799098,75422411,7555
50660,New Hartford,231951,75422411,7555
50662,Oelwein,15512180,75422411,7555
50665,Stout,84010,75422411,7555
50665,Parkersburg,2391528,75422411,7555
50666,Plainfield,371547,75422411,7555
50667,Raymond,2250472,75422411,7555
50667,Elk Run Heights,3751796,75422411,7555
50668,Readlyn,281598,75422411,7555
50669,Reinbeck,1363692,75422411,7555
50669,Morrison,142928,75422411,7555
50670,Shell Rock,3131154,75422411,7555
50671,Stanley,35261,75422411,7555
50672,Steamboat Rock,468172,75422411,7555
50673,Stout,84010,75422411,7555
50674,Sumner,2549889,75422411,7555
50674,Frederika,112409,75422411,7555
50675,Traer,2128058,75422411,7555
50676,Tripoli,1191571,75422411,7555
50676,Frederika,112409,75422411,7555
50677,Shell Rock,3131154,75422411,7555
50677,Waverly,35276952,75422411,7555
50677,Janesville,15650282,75422411,7555
50677,Denver,4557096,75422411,7555
50680,Wellsburg,891814,75422411,7555
50681,Westgate,0,75422411,7555
50682,Quasqueton,1333566,75422411,7555
50682,Winthrop,1575836,75422411,7555
50701,Hudson,25216339,75422411,7555
50701,Cedar Falls,193655421,75422411,7555
50701,Waterloo,440461164,75422411,7555
50702,Gilbertville,645093,75422411,7555
50702,Waterloo,440461164,75422411,7555
50702,Evansdale,55392315,75422411,7555
50703,Raymond,2250472,75422411,7555
50703,Elk Run Heights,3751796,75422411,7555
50703,Cedar Falls,193655421,75422411,7555
50703,Waterloo,440461164,75422411,7555
50707,Raymond,2250472,75422411,7555
50707,Elk Run Heights,3751796,75422411,7555
50707,Waterloo,440461164,75422411,7555
50707,Evansdale,55392315,75422411,7555
50801,Cromwell,107957,75422411,7555
50801,Creston,21794614,75422411,7555
50830,Afton,2022313,75422411,7555
50830,Arispe,330583,75422411,7555
50833,Bedford,2016272,75422411,7555
50833,Conway,0,75422411,7555
50835,Benton,172555,75422411,7555
50836,Maloy,20850,75422411,7555
50836,Blockton,128602,75422411,7555
50837,Bridgewater,151602,75422411,7555
50839,Carbon,141029,75422411,7555
50840,Clearfield,554576,75422411,7555
50841,Corning,2814228,75422411,7555
50841,Carbon,141029,75422411,7555
50842,Cromwell,107957,75422411,7555
50843,Cumberland,201666,75422411,7555
50845,Diagonal,486174,75422411,7555
50846,Fontanelle,1481929,75422411,7555
50847,Grant,331542,75422411,7555
50848,Gravity,102881,75422411,7555
50849,Greenfield,3377642,75422411,7555
50851,Lenox,1127027,75422411,7555
50853,Massena,121347,75422411,7555
50854,Tingley,166769,75422411,7555
50854,Mount Ayr,3611114,75422411,7555
50854,Delphos,0,75422411,7555
50857,Nodaway,142394,75422411,7555
50858,Orient,606227,75422411,7555
50859,Prescott,68835,75422411,7555
50860,Redding,299746,75422411,7555
50860,Delphos,0,75422411,7555
50861,Shannon City,48878,75422411,7555
50862,Sharpsburg,5972,75422411,7555
50863,Tingley,166769,75422411,7555
50864,Villisca,1102559,75422411,7555
50864,Grant,331542,75422411,7555
51001,Akron,1653493,75422411,7555
51001,Chatsworth,358526,75422411,7555
51002,Alta,2032529,75422411,7555
51003,Alton,3903058,75422411,7555
51004,Anthon,435816,75422411,7555
51005,Aurelia,1409300,75422411,7555
51006,Battle Creek,618020,75422411,7555
51007,Bronson,228486,75422411,7555
51008,Brunsville,2393,75422411,7555
51009,Calumet,0,75422411,7555
51010,Castana,494955,75422411,7555
51011,Chatsworth,358526,75422411,7555
51012,Cherokee,13507760,75422411,7555
51014,Cleghorn,7515,75422411,7555
51014,Meriden,108426,75422411,7555
51016,Correctionville,608800,75422411,7555
51018,Cushing,91674,75422411,7555
51019,Danbury,420134,75422411,7555
51020,Galva,506168,75422411,7555
51022,Granville,322920,75422411,7555
51023,Hawarden,3430805,75422411,7555
51023,Chatsworth,358526,75422411,7555
51024,Hinton,2589798,75422411,7555
51025,Holstein,1677301,75422411,7555
51026,Hornick,223774,75422411,7555
51027,Craig,71991,75422411,7555
51027,Ireton,281477,75422411,7555
51028,Kingsley,1509003,75422411,7555
51029,Larrabee,254034,75422411,7555
51030,Lawton,2690329,75422411,7555
51031,Le Mars,30368248,75422411,7555
51031,Oyens,64304,75422411,7555
51031,Struble,86404,75422411,7555
51031,Craig,71991,75422411,7555
51031,Brunsville,2393,75422411,7555
51033,Linn Grove,185735,75422411,7555
51034,Mapleton,1790246,75422411,7555
51035,Marcus,914569,75422411,7555
51036,Maurice,455349,75422411,7555
51037,Meriden,108426,75422411,7555
51038,Merrill,3415071,75422411,7555
51039,Moville,2065430,75422411,7555
51040,Turin,206278,75422411,7555
51040,Onawa,6650757,75422411,7555
51041,Orange City,10407857,75422411,7555
51041,Alton,3903058,75422411,7555
51044,Oto,234450,75422411,7555
51046,Calumet,0,75422411,7555
51046,Paullina,997211,75422411,7555
51047,Peterson,529992,75422411,7555
51048,Pierson,124664,75422411,7555
51049,Quimby,489540,75422411,7555
51050,Remsen,1812481,75422411,7555
