zip,city,city_fuel_use_diesel_min,city_fuel_use_diesel_avg,city_fuel_use_diesel_max,city_fuel_use_gas_min,city_fuel_use_gas_avg,city_fuel_use_gas_max
5450,Berkshire,100,94458,3248100,100,260439,8847000
5450,Montgomery,100,94458,3248100,100,260439,8847000
5450,Belvidere,100,94458,3248100,100,260439,8847000
5450,Franklin,100,94458,3248100,100,260439,8847000
5450,Fairfield,100,94458,3248100,100,260439,8847000
5450,Sheldon,100,94458,3248100,100,260439,8847000
5450,Enosburgh,16800,523521,5535100,53500,1690489,18392500
5452,Colchester,52300,1694126,7548600,501400,6736580,30178600
5452,Essex,52300,1694126,7548600,501400,6736580,30178600
5452,Williston,16800,523521,5535100,53500,1690489,18392500
5452,South Burlington,52300,1694126,7548600,501400,6736580,30178600
5452,Westford,100,94458,3248100,100,260439,8847000
5452,Jericho,16800,523521,5535100,53500,1690489,18392500
5454,St. Albans,16800,523521,5535100,53500,1690489,18392500
5454,Fairfax,16800,523521,5535100,53500,1690489,18392500
5454,Cambridge,16800,523521,5535100,53500,1690489,18392500
5454,Westford,100,94458,3248100,100,260439,8847000
5454,Milton,52300,1694126,7548600,501400,6736580,30178600
5454,Georgia,16800,523521,5535100,53500,1690489,18392500
5454,Fairfield,100,94458,3248100,100,260439,8847000
5454,Fletcher,100,94458,3248100,100,260439,8847000
5455,Swanton,16800,523521,5535100,53500,1690489,18392500
5455,St. Albans,16800,523521,5535100,53500,1690489,18392500
5455,Fairfax,16800,523521,5535100,53500,1690489,18392500
5455,Fairfield,100,94458,3248100,100,260439,8847000
5455,Sheldon,100,94458,3248100,100,260439,8847000
5455,Fletcher,100,94458,3248100,100,260439,8847000
5456,Vergennes,16800,523521,5535100,53500,1690489,18392500
5456,Panton,100,94458,3248100,100,260439,8847000
5456,Ferrisburgh,16800,523521,5535100,53500,1690489,18392500
5457,Highgate,16800,523521,5535100,53500,1690489,18392500
5457,Berkshire,100,94458,3248100,100,260439,8847000
5457,Franklin,100,94458,3248100,100,260439,8847000
5457,Sheldon,100,94458,3248100,100,260439,8847000
5458,Grand Isle,100,94458,3248100,100,260439,8847000
5458,South Hero,100,94458,3248100,100,260439,8847000
5459,Highgate,16800,523521,5535100,53500,1690489,18392500
5459,Franklin,100,94458,3248100,100,260439,8847000
5459,Sheldon,100,94458,3248100,100,260439,8847000
5461,Williston,16800,523521,5535100,53500,1690489,18392500
5461,Charlotte,16800,523521,5535100,53500,1690489,18392500
5461,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5461,Richmond,16800,523521,5535100,53500,1690489,18392500
5461,Monkton,100,94458,3248100,100,260439,8847000
5461,Shelburne,16800,523521,5535100,53500,1690489,18392500
5461,Starksboro,100,94458,3248100,100,260439,8847000
5461,Huntington,100,94458,3248100,100,260439,8847000
5462,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5462,Richmond,16800,523521,5535100,53500,1690489,18392500
5462,Fayston,100,94458,3248100,100,260439,8847000
5462,Lincoln,100,94458,3248100,100,260439,8847000
5462,Starksboro,100,94458,3248100,100,260439,8847000
5462,Huntington,100,94458,3248100,100,260439,8847000
5462,Bolton,100,94458,3248100,100,260439,8847000
5462,Duxbury,100,94458,3248100,100,260439,8847000
5463,Isle La Motte,100,94458,3248100,100,260439,8847000
5464,Morristown,16800,523521,5535100,53500,1690489,18392500
5464,Stowe,16800,523521,5535100,53500,1690489,18392500
5464,Cambridge,16800,523521,5535100,53500,1690489,18392500
5464,Johnson,16800,523521,5535100,53500,1690489,18392500
5464,Fletcher,100,94458,3248100,100,260439,8847000
5465,Essex,52300,1694126,7548600,501400,6736580,30178600
5465,Williston,16800,523521,5535100,53500,1690489,18392500
5465,Richmond,16800,523521,5535100,53500,1690489,18392500
5465,Stowe,16800,523521,5535100,53500,1690489,18392500
5465,Westford,100,94458,3248100,100,260439,8847000
5465,Jericho,16800,523521,5535100,53500,1690489,18392500
5465,Underhill,16800,523521,5535100,53500,1690489,18392500
5465,Bolton,100,94458,3248100,100,260439,8847000
5468,Colchester,52300,1694126,7548600,501400,6736580,30178600
5468,Essex,52300,1694126,7548600,501400,6736580,30178600
5468,Westford,100,94458,3248100,100,260439,8847000
5468,Milton,52300,1694126,7548600,501400,6736580,30178600
5468,Georgia,16800,523521,5535100,53500,1690489,18392500
5468,South Hero,100,94458,3248100,100,260439,8847000
5471,Bakersfield,100,94458,3248100,100,260439,8847000
5471,Montgomery,100,94458,3248100,100,260439,8847000
5471,Lowell,100,94458,3248100,100,260439,8847000
5471,Belvidere,100,94458,3248100,100,260439,8847000
5471,Eden,100,94458,3248100,100,260439,8847000
5471,Westfield,100,94458,3248100,100,260439,8847000
5471,Enosburgh,16800,523521,5535100,53500,1690489,18392500
5472,Middlebury,16800,523521,5535100,53500,1690489,18392500
5472,Bristol,16800,523521,5535100,53500,1690489,18392500
5472,Waltham,100,94458,3248100,100,260439,8847000
5472,Monkton,100,94458,3248100,100,260439,8847000
5472,Ferrisburgh,16800,523521,5535100,53500,1690489,18392500
5472,Weybridge,100,94458,3248100,100,260439,8847000
5472,New Haven,100,94458,3248100,100,260439,8847000
5473,Charlotte,16800,523521,5535100,53500,1690489,18392500
5473,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5473,Monkton,100,94458,3248100,100,260439,8847000
5473,Ferrisburgh,16800,523521,5535100,53500,1690489,18392500
5474,Alburgh,100,94458,3248100,100,260439,8847000
5474,North Hero,100,94458,3248100,100,260439,8847000
5476,Berkshire,100,94458,3248100,100,260439,8847000
5476,Montgomery,100,94458,3248100,100,260439,8847000
5476,Jay,100,94458,3248100,100,260439,8847000
5476,Richford,100,94458,3248100,100,260439,8847000
5476,Westfield,100,94458,3248100,100,260439,8847000
5476,Enosburgh,16800,523521,5535100,53500,1690489,18392500
5477,Williston,16800,523521,5535100,53500,1690489,18392500
5477,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5477,Richmond,16800,523521,5535100,53500,1690489,18392500
5477,Jericho,16800,523521,5535100,53500,1690489,18392500
5477,Huntington,100,94458,3248100,100,260439,8847000
5477,Bolton,100,94458,3248100,100,260439,8847000
5477,Duxbury,100,94458,3248100,100,260439,8847000
5478,Highgate,16800,523521,5535100,53500,1690489,18392500
5478,Swanton,16800,523521,5535100,53500,1690489,18392500
5478,St. Albans,16800,523521,5535100,53500,1690489,18392500
5478,Fairfax,16800,523521,5535100,53500,1690489,18392500
5478,Milton,52300,1694126,7548600,501400,6736580,30178600
5478,Georgia,16800,523521,5535100,53500,1690489,18392500
5478,Fairfield,100,94458,3248100,100,260439,8847000
5478,Sheldon,100,94458,3248100,100,260439,8847000
5481,St. Albans,16800,523521,5535100,53500,1690489,18392500
5482,South Burlington,52300,1694126,7548600,501400,6736580,30178600
5482,Charlotte,16800,523521,5535100,53500,1690489,18392500
5482,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5482,St. George,100,94458,3248100,100,260439,8847000
5482,Shelburne,16800,523521,5535100,53500,1690489,18392500
5483,Highgate,16800,523521,5535100,53500,1690489,18392500
5483,Swanton,16800,523521,5535100,53500,1690489,18392500
5483,Fairfield,100,94458,3248100,100,260439,8847000
5483,Sheldon,100,94458,3248100,100,260439,8847000
5486,Colchester,52300,1694126,7548600,501400,6736580,30178600
5486,Grand Isle,100,94458,3248100,100,260439,8847000
5486,Milton,52300,1694126,7548600,501400,6736580,30178600
5486,South Hero,100,94458,3248100,100,260439,8847000
5487,Bristol,16800,523521,5535100,53500,1690489,18392500
5487,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5487,Monkton,100,94458,3248100,100,260439,8847000
5487,Starksboro,100,94458,3248100,100,260439,8847000
5487,Huntington,100,94458,3248100,100,260439,8847000
5488,Highgate,16800,523521,5535100,53500,1690489,18392500
5488,Swanton,16800,523521,5535100,53500,1690489,18392500
5488,St. Albans,16800,523521,5535100,53500,1690489,18392500
5489,Stowe,16800,523521,5535100,53500,1690489,18392500
5489,Fairfax,16800,523521,5535100,53500,1690489,18392500
5489,Cambridge,16800,523521,5535100,53500,1690489,18392500
5489,Westford,100,94458,3248100,100,260439,8847000
5489,Jericho,16800,523521,5535100,53500,1690489,18392500
5489,Underhill,16800,523521,5535100,53500,1690489,18392500
5491,Waltham,100,94458,3248100,100,260439,8847000
5491,Vergennes,16800,523521,5535100,53500,1690489,18392500
5491,Panton,100,94458,3248100,100,260439,8847000
5491,Ferrisburgh,16800,523521,5535100,53500,1690489,18392500
5491,Bridport,100,94458,3248100,100,260439,8847000
5491,Addison,100,94458,3248100,100,260439,8847000
5491,Weybridge,100,94458,3248100,100,260439,8847000
5491,New Haven,100,94458,3248100,100,260439,8847000
5492,Bakersfield,100,94458,3248100,100,260439,8847000
5492,Cambridge,16800,523521,5535100,53500,1690489,18392500
5492,Johnson,16800,523521,5535100,53500,1690489,18392500
5492,Waterville,100,94458,3248100,100,260439,8847000
5492,Belvidere,100,94458,3248100,100,260439,8847000
5492,Fletcher,100,94458,3248100,100,260439,8847000
5494,Essex,52300,1694126,7548600,501400,6736580,30178600
5494,Fairfax,16800,523521,5535100,53500,1690489,18392500
5494,Westford,100,94458,3248100,100,260439,8847000
5494,Underhill,16800,523521,5535100,53500,1690489,18392500
5494,Milton,52300,1694126,7548600,501400,6736580,30178600
5494,Georgia,16800,523521,5535100,53500,1690489,18392500
5495,Essex,52300,1694126,7548600,501400,6736580,30178600
5495,Williston,16800,523521,5535100,53500,1690489,18392500
5495,South Burlington,52300,1694126,7548600,501400,6736580,30178600
5495,Hinesburg,16800,523521,5535100,53500,1690489,18392500
5495,Richmond,16800,523521,5535100,53500,1690489,18392500
5495,Jericho,16800,523521,5535100,53500,1690489,18392500
5495,St. George,100,94458,3248100,100,260439,8847000
5495,Shelburne,16800,523521,5535100,53500,1690489,18392500
5602,Berlin,16800,523521,5535100,53500,1690489,18392500
5602,Calais,100,94458,3248100,100,260439,8847000
5602,Moretown,100,94458,3248100,100,260439,8847000
5602,Waterbury,16800,523521,5535100,53500,1690489,18392500
5602,Northfield,16800,523521,5535100,53500,1690489,18392500
5602,Montpelier,16800,523521,5535100,53500,1690489,18392500
5602,East Montpelier,16800,523521,5535100,53500,1690489,18392500
5602,Williamstown,16800,523521,5535100,53500,1690489,18392500
5602,Middlesex,100,94458,3248100,100,260439,8847000
5602,Barre,16800,523521,5535100,53500,1690489,18392500
5640,Calais,100,94458,3248100,100,260439,8847000
5641,Berlin,16800,523521,5535100,53500,1690489,18392500
5641,Barre,16800,523521,5535100,53500,1690489,18392500
5641,Montpelier,16800,523521,5535100,53500,1690489,18392500
5641,East Montpelier,16800,523521,5535100,53500,1690489,18392500
5641,Williamstown,16800,523521,5535100,53500,1690489,18392500
5641,Plainfield,100,94458,3248100,100,260439,8847000
5641,Washington,100,94458,3248100,100,260439,8847000
5641,Orange,100,94458,3248100,100,260439,8847000
5647,Cabot,100,94458,3248100,100,260439,8847000
5647,Danville,100,94458,3248100,100,260439,8847000
5647,Peacham,100,94458,3248100,100,260439,8847000
5647,Walden,100,94458,3248100,100,260439,8847000
5647,Woodbury,100,94458,3248100,100,260439,8847000
5647,Hardwick,16800,523521,5535100,53500,1690489,18392500
5648,Calais,100,94458,3248100,100,260439,8847000
5648,East Montpelier,16800,523521,5535100,53500,1690489,18392500
5648,Elmore,100,94458,3248100,100,260439,8847000
5648,Woodbury,100,94458,3248100,100,260439,8847000
5648,Worcester,100,94458,3248100,100,260439,8847000
5649,Barre,16800,523521,5535100,53500,1690489,18392500
5650,Calais,100,94458,3248100,100,260439,8847000
5650,Elmore,100,94458,3248100,100,260439,8847000
5650,Woodbury,100,94458,3248100,100,260439,8847000
5651,Calais,100,94458,3248100,100,260439,8847000
5651,Montpelier,16800,523521,5535100,53500,1690489,18392500
5651,East Montpelier,16800,523521,5535100,53500,1690489,18392500
5651,Plainfield,100,94458,3248100,100,260439,8847000
5651,Barre,16800,523521,5535100,53500,1690489,18392500
5652,Montgomery,100,94458,3248100,100,260439,8847000
5652,Lowell,100,94458,3248100,100,260439,8847000
5652,Eden,100,94458,3248100,100,260439,8847000
5653,Lowell,100,94458,3248100,100,260439,8847000
5653,Craftsbury,100,94458,3248100,100,260439,8847000
5653,Albany,100,94458,3248100,100,260439,8847000
5653,Eden,100,94458,3248100,100,260439,8847000
5654,Williamstown,16800,523521,5535100,53500,1690489,18392500
5654,Barre,16800,523521,5535100,53500,1690489,18392500
5655,Morristown,16800,523521,5535100,53500,1690489,18392500
5655,Hyde Park,16800,523521,5535100,53500,1690489,18392500
5655,Wolcott,100,94458,3248100,100,260439,8847000
5655,Johnson,16800,523521,5535100,53500,1690489,18392500
5655,Belvidere,100,94458,3248100,100,260439,8847000
5655,Eden,100,94458,3248100,100,260439,8847000
5656,Morristown,16800,523521,5535100,53500,1690489,18392500
5656,Hyde Park,16800,523521,5535100,53500,1690489,18392500
5656,Cambridge,16800,523521,5535100,53500,1690489,18392500
5656,Johnson,16800,523521,5535100,53500,1690489,18392500
5656,Waterville,100,94458,3248100,100,260439,8847000
5656,Belvidere,100,94458,3248100,100,260439,8847000
5656,Eden,100,94458,3248100,100,260439,8847000
5658,Cabot,100,94458,3248100,100,260439,8847000
5658,Calais,100,94458,3248100,100,260439,8847000
5658,Peacham,100,94458,3248100,100,260439,8847000
5658,Marshfield,100,94458,3248100,100,260439,8847000
5658,Woodbury,100,94458,3248100,100,260439,8847000
5658,Groton,100,94458,3248100,100,260439,8847000
5660,Waitsfield,100,94458,3248100,100,260439,8847000
5660,Moretown,100,94458,3248100,100,260439,8847000
5660,Fayston,100,94458,3248100,100,260439,8847000
5660,Middlesex,100,94458,3248100,100,260439,8847000
5660,Duxbury,100,94458,3248100,100,260439,8847000
5661,Morristown,16800,523521,5535100,53500,1690489,18392500
5661,Hyde Park,16800,523521,5535100,53500,1690489,18392500
5661,Stowe,16800,523521,5535100,53500,1690489,18392500
5661,Wolcott,100,94458,3248100,100,260439,8847000
5661,Johnson,16800,523521,5535100,53500,1690489,18392500
5661,Elmore,100,94458,3248100,100,260439,8847000
5661,Worcester,100,94458,3248100,100,260439,8847000
5663,Berlin,16800,523521,5535100,53500,1690489,18392500
5663,Waitsfield,100,94458,3248100,100,260439,8847000
5663,Moretown,100,94458,3248100,100,260439,8847000
5663,Northfield,16800,523521,5535100,53500,1690489,18392500
5663,Braintree,100,94458,3248100,100,260439,8847000
5663,Williamstown,16800,523521,5535100,53500,1690489,18392500
5663,Granville,100,94458,3248100,100,260439,8847000
5663,Roxbury,100,94458,3248100,100,260439,8847000
5663,Brookfield,100,94458,3248100,100,260439,8847000
5664,Northfield,16800,523521,5535100,53500,1690489,18392500
5667,Calais,100,94458,3248100,100,260439,8847000
5667,East Montpelier,16800,523521,5535100,53500,1690489,18392500
5667,Plainfield,100,94458,3248100,100,260439,8847000
5667,Barre,16800,523521,5535100,53500,1690489,18392500
5667,Marshfield,100,94458,3248100,100,260439,8847000
5667,Orange,100,94458,3248100,100,260439,8847000
5667,Groton,100,94458,3248100,100,260439,8847000
5669,Braintree,100,94458,3248100,100,260439,8847000
5669,Granville,100,94458,3248100,100,260439,8847000
5669,Roxbury,100,94458,3248100,100,260439,8847000
5672,Morristown,16800,523521,5535100,53500,1690489,18392500
5672,Stowe,16800,523521,5535100,53500,1690489,18392500
5672,Waterbury,16800,523521,5535100,53500,1690489,18392500
5672,Cambridge,16800,523521,5535100,53500,1690489,18392500
5672,Underhill,16800,523521,5535100,53500,1690489,18392500
5672,Middlesex,100,94458,3248100,100,260439,8847000
5672,Bolton,100,94458,3248100,100,260439,8847000
5672,Worcester,100,94458,3248100,100,260439,8847000
5673,Waitsfield,100,94458,3248100,100,260439,8847000
5673,Moretown,100,94458,3248100,100,260439,8847000
5673,Warren,100,94458,3248100,100,260439,8847000
5673,Northfield,16800,523521,5535100,53500,1690489,18392500
5673,Fayston,100,94458,3248100,100,260439,8847000
5673,Lincoln,100,94458,3248100,100,260439,8847000
5673,Starksboro,100,94458,3248100,100,260439,8847000
5673,Huntington,100,94458,3248100,100,260439,8847000
5673,Duxbury,100,94458,3248100,100,260439,8847000
5674,Waitsfield,100,94458,3248100,100,260439,8847000
5674,Warren,100,94458,3248100,100,260439,8847000
5674,Northfield,16800,523521,5535100,53500,1690489,18392500
5674,Fayston,100,94458,3248100,100,260439,8847000
5674,Granville,100,94458,3248100,100,260439,8847000
5674,Lincoln,100,94458,3248100,100,260439,8847000
5674,Roxbury,100,94458,3248100,100,260439,8847000
5675,Chelsea,100,94458,3248100,100,260439,8847000
5675,Williamstown,16800,523521,5535100,53500,1690489,18392500
5675,Corinth,100,94458,3248100,100,260439,8847000
5675,Barre,16800,523521,5535100,53500,1690489,18392500
5675,Washington,100,94458,3248100,100,260439,8847000
5675,Orange,100,94458,3248100,100,260439,8847000
5676,Richmond,16800,523521,5535100,53500,1690489,18392500
5676,Moretown,100,94458,3248100,100,260439,8847000
5676,Stowe,16800,523521,5535100,53500,1690489,18392500
5676,Waterbury,16800,523521,5535100,53500,1690489,18392500
5676,Underhill,16800,523521,5535100,53500,1690489,18392500
5676,Fayston,100,94458,3248100,100,260439,8847000
5676,Middlesex,100,94458,3248100,100,260439,8847000
5676,Huntington,100,94458,3248100,100,260439,8847000
5676,Bolton,100,94458,3248100,100,260439,8847000
5676,Duxbury,100,94458,3248100,100,260439,8847000
5677,Stowe,16800,523521,5535100,53500,1690489,18392500
5677,Waterbury,16800,523521,5535100,53500,1690489,18392500
5677,Middlesex,100,94458,3248100,100,260439,8847000
5677,Worcester,100,94458,3248100,100,260439,8847000
5679,Berlin,16800,523521,5535100,53500,1690489,18392500
5679,Chelsea,100,94458,3248100,100,260439,8847000
5679,Northfield,16800,523521,5535100,53500,1690489,18392500
5679,Williamstown,16800,523521,5535100,53500,1690489,18392500
5679,Barre,16800,523521,5535100,53500,1690489,18392500
5679,Brookfield,100,94458,3248100,100,260439,8847000
5679,Washington,100,94458,3248100,100,260439,8847000
5680,Morristown,16800,523521,5535100,53500,1690489,18392500
5680,Hyde Park,16800,523521,5535100,53500,1690489,18392500
5680,Calais,100,94458,3248100,100,260439,8847000
5680,Wolcott,100,94458,3248100,100,260439,8847000
