city,state,type,value,dataclass
Alba,TX,c_gas_score,96876.41327,Normal
Alba,TX,c_num_establishments,700000.0,Normal
Alba,TX,c_gas_1kdollars,120000.0,Normal
Alba,TX,c_gas_lb_ghg,219618.0,Normal
Albany,CA,c_gas_score,1016881.0,Normal
Albany,CA,c_num_establishments,15100000.0,Normal
Albany,CA,c_gas_1kdollars,470000.0,Normal
Albany,CA,c_gas_lb_ghg,842786.0,Normal
Albany,IL,c_gas_score,176802.07879999993,Normal
Albany,IL,c_num_establishments,500000.0,Normal
Albany,IL,c_gas_1kdollars,540000.0,Normal
Albany,IL,c_gas_lb_ghg,1067488.0,Normal
Albany,IN,c_gas_score,2694026.495,Normal
Albany,IN,c_num_establishments,1450000.0,Normal
Albany,IN,c_gas_1kdollars,320000.0,Normal
Albany,IN,c_gas_lb_ghg,530220.0,Normal
Albany,KY,c_gas_score,4774270.982,Normal
Albany,KY,c_num_establishments,5100000.0,Normal
Albany,KY,c_gas_1kdollars,0.0,Normal
Albany,KY,c_gas_lb_ghg,0.0,Normal
Albany,LA,c_gas_score,602375.8182,Normal
Albany,LA,c_num_establishments,2250000.0,Normal
Albany,LA,c_gas_1kdollars,1510000.0,Normal
Albany,LA,c_gas_lb_ghg,2283866.0,Normal
Albany,MN,c_gas_score,4128859.88,High
Albany,MN,c_num_establishments,3400000.0,High
Albany,MN,c_gas_1kdollars,2980000.0,High
Albany,MN,c_gas_lb_ghg,5938224.0,High
Albany,NH,c_gas_score,4346157.141000001,Normal
Albany,NH,c_num_establishments,700000.0,Normal
Albany,NH,c_gas_1kdollars,0.0,Normal
Albany,NH,c_gas_lb_ghg,0.0,Normal
Albany,NY,c_gas_score,1016881.0,Normal
Albany,NY,c_num_establishments,2100000.0,Normal
Albany,NY,c_gas_1kdollars,470000.0,Normal
Albany,NY,c_gas_lb_ghg,842786.0,Normal
Albany,OH,c_gas_score,176947.23140000002,Normal
Albany,OH,c_num_establishments,1300000.0,Normal
Albany,OH,c_gas_1kdollars,480000.0,Normal
Albany,OH,c_gas_lb_ghg,1058562.0,Normal
Albany,OR,c_gas_score,1016881.0,Normal
Albany,OR,c_num_establishments,2100000.0,Normal
Albany,OR,c_gas_1kdollars,470000.0,Normal
Albany,OR,c_gas_lb_ghg,842786.0,Normal
Albany,PA,c_gas_score,2466588.734,Normal
Albany,PA,c_num_establishments,1900000.0,Normal
Albany,PA,c_gas_1kdollars,160000.0,Normal
Albany,PA,c_gas_lb_ghg,235744.0,Normal
Albany,TX,c_gas_score,1205745.946,Normal
Albany,TX,c_num_establishments,2250000.0,Normal
Albany,TX,c_gas_1kdollars,480000.0,Normal
Albany,TX,c_gas_lb_ghg,859120.0,Normal
Albany,VT,c_gas_score,488708.50310000015,Normal
Albany,VT,c_num_establishments,600000.0,Normal
Albany,VT,c_gas_1kdollars,0.0,Normal
Albany,VT,c_gas_lb_ghg,0.0,Normal
Albany,WI,c_gas_score,128135.40050000002,Normal
Albany,WI,c_num_establishments,1700000.0,Normal
Albany,WI,c_gas_1kdollars,600000.0,Normal
Albany,WI,c_gas_lb_ghg,1115962.0,Normal
Albers,IL,c_gas_score,864605.5506000001,Normal
Albers,IL,c_num_establishments,700000.0,Normal
Albers,IL,c_gas_1kdollars,0.0,Normal
Albers,IL,c_gas_lb_ghg,0.0,Normal
Albert,KS,c_gas_score,18388.74027,Normal
Albert,KS,c_num_establishments,100000.0,Normal
Albert,KS,c_gas_1kdollars,30000.0,Normal
