city,state,type,value,dataclass
Quinhagak,AK,r_total_pop,3645000.0,Normal
Quinhagak,AK,r_gas_1kdollars,70000.0,Normal
Quinhagak,AK,r_gas_lb_ghg,104851.0,Normal
Ruby,AK,r_housing_units,690000.0,Normal
Ruby,AK,r_total_pop,1070000.0,Normal
Ruby,AK,r_gas_1kdollars,0.0,Normal
Ruby,AK,r_gas_lb_ghg,0.0,Normal
Russian Mission,AK,r_housing_units,590000.0,Normal
Russian Mission,AK,r_total_pop,2005000.0,Normal
Russian Mission,AK,r_gas_1kdollars,0.0,Normal
Russian Mission,AK,r_gas_lb_ghg,0.0,Normal
Sand Point,AK,r_housing_units,3060000.0,Normal
Sand Point,AK,r_total_pop,6240000.0,Normal
Sand Point,AK,r_gas_1kdollars,150000.0,Normal
Sand Point,AK,r_gas_lb_ghg,243818.0,Normal
Savoonga,AK,r_housing_units,1280000.0,Normal
Savoonga,AK,r_total_pop,4660000.0,Normal
Savoonga,AK,r_gas_1kdollars,60000.0,Normal
Savoonga,AK,r_gas_lb_ghg,90933.0,Normal
Saxman,AK,r_housing_units,1090000.0,Normal
Saxman,AK,r_total_pop,2110000.0,Normal
Saxman,AK,r_gas_1kdollars,0.0,Normal
Saxman,AK,r_gas_lb_ghg,0.0,Normal
Scammon Bay,AK,r_housing_units,830000.0,Normal
Scammon Bay,AK,r_total_pop,2605000.0,Normal
Scammon Bay,AK,r_gas_1kdollars,0.0,Normal
Scammon Bay,AK,r_gas_lb_ghg,0.0,Normal
Selawik,AK,r_housing_units,1250000.0,Normal
Selawik,AK,r_total_pop,4035000.0,Normal
Selawik,AK,r_gas_1kdollars,60000.0,Normal
Selawik,AK,r_gas_lb_ghg,93923.0,Normal
Seldovia,AK,r_housing_units,810000.0,Normal
Seldovia,AK,r_total_pop,1235000.0,Normal
Seldovia,AK,r_gas_1kdollars,50000.0,Normal
Seldovia,AK,r_gas_lb_ghg,74905.0,Normal
Seward,AK,r_housing_units,7070000.0,Normal
Seward,AK,r_total_pop,13570000.0,Normal
Seward,AK,r_gas_1kdollars,0.0,Normal
Seward,AK,r_gas_lb_ghg,0.0,Normal
Shageluk,AK,r_housing_units,260000.0,Normal
Shageluk,AK,r_total_pop,295000.0,Normal
Shageluk,AK,r_gas_1kdollars,10000.0,Normal
Shageluk,AK,r_gas_lb_ghg,23206.0,Normal
Shaktoolik,AK,r_housing_units,480000.0,Normal
Shaktoolik,AK,r_total_pop,1230000.0,Normal
Shaktoolik,AK,r_gas_1kdollars,20000.0,Normal
Shaktoolik,AK,r_gas_lb_ghg,34407.0,Normal
Shishmaref,AK,r_housing_units,1040000.0,Normal
Shishmaref,AK,r_total_pop,2695000.0,Normal
Shishmaref,AK,r_gas_1kdollars,50000.0,Normal
Shishmaref,AK,r_gas_lb_ghg,74221.0,Normal
Shungnak,AK,r_housing_units,450000.0,Normal
Shungnak,AK,r_total_pop,1450000.0,Normal
Shungnak,AK,r_gas_1kdollars,20000.0,Normal
Shungnak,AK,r_gas_lb_ghg,34111.0,Normal
Sitka,AK,r_housing_units,35040000.0,Normal
Sitka,AK,r_total_pop,44605000.0,Normal
Sitka,AK,r_gas_1kdollars,1310000.0,Normal
Sitka,AK,r_gas_lb_ghg,2068475.0,Normal
Soldotna,AK,r_housing_units,16290000.0,Normal
Soldotna,AK,r_total_pop,22355000.0,Normal
Soldotna,AK,r_gas_1kdollars,19120000.0,Normal
Soldotna,AK,r_gas_lb_ghg,23168926.0,Normal
St. George,AK,r_housing_units,180000.0,Normal
St. George,AK,r_total_pop,370000.0,Normal
