city,state_abbr,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
Thompson,CT,47541.020481546315,352551.87187910214,55.0,806.0,6286.0,275.0,45271.0,6821736.0,5434404.0,Normal,Normal
Thompson,MA,28524.612288927787,211531.12312746124,55.0,806.0,6286.0,275.0,45271.0,6821736.0,5434404.0,Normal,Normal
Thompson,NY,47269.30641694948,224674.96278324886,54.0,302.0,5000.0,129.0,21781.0,9001889.0,2614702.0,Normal,Normal
Thompson,RI,19016.408192618524,141020.74875164087,55.0,806.0,6286.0,275.0,45271.0,6821736.0,5434404.0,Normal,Normal
Thorndike,ME,7043.835029997113,26073.97006121205,12.0,80.0,889.0,45.0,5863.0,964371.0,703831.0,Normal,Normal
Thorne Bay,AK,517.0140568813339,1115.299444262831,9.0,445.0,2920.0,46.0,8998.0,4114587.0,1080200.0,Normal,Normal
Thornton,CO,99048.40970116561,625223.9743327815,50.0,1438.0,19572.0,510.0,104232.0,34296173.0,12512257.0,High,Normal
Thornton,IL,13887.837906595576,61402.40142382022,30.0,620.0,9532.0,280.0,55636.0,16250338.0,6678731.0,Normal,Normal
Thornton,NH,3729.4132060871807,5180.251483105494,8.0,25.0,200.0,7.0,847.0,217437.0,101664.0,Normal,Normal
Thousand Oaks,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Three Rivers,MI,2738.804784834201,8608.202248575539,58.0,5839.0,84481.0,2701.0,469760.0,110268010.0,56391298.0,Very High,Very High
Throop,NY,337.89862322369294,1651.32533534021,32.0,37.0,616.0,16.0,2684.0,1109175.0,322173.0,Normal,Normal
Thurmont,MD,168.94931161184647,825.662667670105,24.0,945.0,11997.0,425.0,48351.0,20453056.0,5804173.0,Normal,Normal
Tiburon,CA,23899.895485631263,191223.50088814367,35.0,106.0,889.0,92.0,13502.0,1189974.0,1620772.0,Normal,Normal
Ticonderoga,NY,68816.74753424399,632603.7383812589,28.0,5300.0,9253.0,2267.0,382889.0,13496294.5,45963032.0,Normal,Very High
Tiffin,OH,3477.2376052106883,15604.641150547512,120.0,2332.0,33418.0,880.0,182975.0,56974711.0,21964838.0,High,High
Tigard,OR,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tilden,PA,675.7972464473859,3302.65067068042,22.0,262.0,3783.0,126.0,17038.0,7290648.0,2045334.0,Normal,Normal
Tillamook,OR,1236.815386615679,7626.245876721129,47.0,498.0,8235.0,215.0,37478.0,10157626.0,4498977.0,Normal,Normal
Tilton,IL,7060.848155576675,38204.760294927546,36.0,1245.0,19121.0,561.0,111613.0,19534674.0,13398304.0,High,Normal
Tilton,NH,5284.829431770819,17626.95221188961,28.0,277.0,2241.0,81.0,9473.0,2432081.0,1137129.0,Normal,Normal
Tiltonsville,OH,2712.039453512821,19173.55597606604,3.0,4.0,53.0,1.0,289.0,90119.0,34742.0,Normal,Normal
Timberlake,OH,168.94931161184647,825.662667670105,2.0,1.0,17.0,0.0,94.0,29146.0,11236.0,Normal,Normal
Timnath,CO,362.82814645308923,978.8963386727687,13.0,123.0,1667.0,43.0,8880.0,2921867.0,1065984.0,Normal,Normal
Timpson,TX,258.50702844066694,557.6497221314155,7.0,11.0,209.0,8.0,3042.0,443674.0,365156.0,Normal,Normal
Tinicum,NJ,15538.576985461015,130612.26743876672,50.0,662.0,9559.0,319.0,43052.0,18421582.0,5168030.0,Normal,Normal
Tinicum,PA,85565.38159186015,723216.6364901641,91.0,1304.0,18833.0,628.0,84820.0,36294016.0,10182000.0,High,Normal
Tinley Park,IL,70220.0035113425,265764.7350448077,50.0,2293.0,35233.0,1034.0,205658.0,60069034.0,24687791.0,High,High
Tinton Falls,NJ,7649.32,39969.32,50.0,1335.0,13134.0,723.0,109697.0,25311961.0,13168352.0,Normal,Normal
Tioga,NY,604.7135774218152,1631.493897787948,40.0,149.0,2468.0,64.0,10751.0,4443379.0,1290630.0,Normal,Normal
Tioga,PA,4917.2529103917495,34167.97110810301,8.0,99.0,1437.0,48.0,6474.0,2769987.0,777098.0,Normal,Normal
Tipp City,OH,15709.632253706726,99752.85597285221,58.0,3644.0,52229.0,1376.0,285970.0,89045047.0,34328565.0,Very High,High
Tipton,IA,168.94931161184647,825.662667670105,43.0,360.0,5955.0,241.0,51218.0,6445289.0,6148293.0,Normal,Normal
Tipton,KS,373.3809249664172,1153.2728842832469,7.0,9.0,122.0,5.0,1323.0,219379.0,158762.0,Normal,Normal
Tipton,MO,1655.9172250071124,8462.729160952727,32.0,399.0,5605.0,166.0,26392.0,5725882.0,3168131.0,Normal,Normal
Tisbury,MA,270.8620550174813,681.7053083106738,38.0,176.0,1316.0,59.0,8018.0,1428681.0,962462.0,Normal,Normal
Titusville,PA,31459.607727990933,141081.60820332402,50.0,1574.0,22733.0,758.0,102386.0,43810435.0,12290672.0,High,Normal
Tiverton,MA,6888.419028398272,32033.261721123443,91.0,360.0,2668.0,257.0,29587.0,2895005.0,3551761.0,Normal,Normal
Tiverton,RI,6888.419028398272,32033.261721123443,91.0,360.0,2668.0,257.0,29587.0,2895005.0,3551761.0,Normal,Normal
Tobyhanna,PA,3557.4683939648066,17888.709699218416,22.0,99.0,1436.0,48.0,6469.0,2767975.0,776534.0,Normal,Normal
Toledo,MI,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Toledo,OH,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tolland,CT,26504.778684323304,88632.60269395346,77.0,358.0,2793.0,122.0,20021.0,3030900.0,2403441.0,Normal,Normal
Tolleson,AZ,100600.22507494077,608039.4025087326,60.0,678.0,9253.0,1160.0,200307.0,13496294.5,24045366.0,Normal,High
Tolono,IL,3196.9966024167115,24076.99130024625,59.0,43.0,664.0,19.0,3876.0,678302.0,465229.0,Normal,Normal
Tomah,WI,1024.9558666553037,6717.4841049129345,60.0,3908.0,52135.0,1569.0,310608.0,56428594.0,37286260.0,High,High
Tomahawk,WI,15377.969953454502,122517.0475612674,28.0,2490.0,33220.0,999.0,197916.0,43360342.0,23758367.0,High,High
Tomball,TX,49014.04471668281,290633.3836172013,50.0,6528.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Toms River,NJ,7649.32,39969.32,50.0,1261.0,12412.0,683.0,103661.0,23919059.0,12443705.0,Normal,Normal
Tonawanda,NY,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tontitown,AR,14182.500813766808,97559.45159202855,53.0,315.0,5180.0,162.0,28053.0,10990880.0,3367520.0,Normal,Normal
Topeka,KS,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Topsfield,MA,40547.00083684996,136303.37203549186,60.0,473.0,3536.0,159.0,21537.0,3837654.0,2585320.0,Normal,Normal
Topsham,ME,22565.50720721916,141659.07015023616,31.0,245.0,2734.0,139.0,18041.0,2967373.0,2165690.0,Normal,Normal
Topsham,VT,23675.443305239376,234242.8039794943,20.0,48.0,473.0,4.0,710.0,512985.0,85231.0,Normal,Normal
Topton,PA,14303.698692367292,110779.96031611248,18.0,930.0,13430.0,448.0,60484.0,25880856.0,7260670.0,Normal,Normal
Torrance,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Torrey,NY,12274.237307260959,68053.41799300762,48.0,1884.0,31239.0,806.0,136099.0,56247434.0,16337712.0,High,High
Torrington,CT,7649.32,39969.32,171.0,2929.0,22847.0,999.0,164549.0,24795536.0,19752884.0,High,High
Torrington,WY,2461.932762857617,18511.46864256101,60.0,4254.0,61458.0,1280.0,323234.0,107693319.0,38801839.0,Very High,High
Totowa,NJ,7649.32,39969.32,122.0,4327.0,42585.0,2344.0,355666.0,82067760.0,42695116.0,High,Very High
Towamencin,PA,17071.34186378999,82972.7712226724,70.0,1963.0,28358.0,945.0,127720.0,54650627.0,15331802.0,High,High
Town and Country,MO,3760.158126121668,22648.86593866921,81.0,2216.0,31122.0,922.0,146547.0,31794555.0,17591927.0,High,High
Townsend,MA,14047.209330655707,58298.939485449366,39.0,445.0,3331.0,150.0,20285.0,3614549.0,2435021.0,Normal,Normal
Townsend,MT,735.0638395590938,5565.522657685242,31.0,4573.0,9253.0,2470.0,434891.0,111691841.0,52205531.0,Normal,Very High
Townsend,NH,4682.403110218571,19432.979828483127,39.0,445.0,3331.0,150.0,20285.0,3614549.0,2435021.0,Normal,Normal
Townshend,VT,9181.828880964962,36004.78574689604,18.0,68.0,660.0,5.0,991.0,716174.0,118990.0,Normal,Normal
Tracy,CA,34435.24432817593,245822.67334665504,50.0,678.0,71083.0,327.5,57984.5,95180834.0,6960624.5,Very High,Normal
Trafford,PA,29157.610803606884,141732.19990754587,33.0,641.0,9268.0,309.0,41741.0,15801055.0,5010711.0,Normal,Normal
Trainer,PA,9069.21216030593,82245.02920129408,14.0,944.0,13639.0,455.0,61425.0,26283435.0,7373610.0,Normal,Normal
Trappe,PA,1808.0263023418809,12782.37065071069,22.0,5231.0,75580.0,2519.0,340393.0,13496294.5,40861693.0,Very High,High
Traverse City,MI,13269.215145179702,65581.34817265553,142.0,1689.0,24440.0,781.0,135898.0,31899745.0,16313598.0,High,High
Tredyffrin,PA,7649.32,39969.32,207.0,3447.0,49805.0,1660.0,224310.0,95981025.0,26926719.0,High,High
Tremont,ME,20808.055857237592,119643.21675979455,12.0,94.0,1051.0,53.0,6937.0,1141060.0,832785.0,Normal,Normal
Tremont City,OH,506.8479348355394,2476.988003010315,2.0,6.0,85.0,2.0,467.0,145567.0,56119.0,Normal,Normal
Trenton,ME,3004.9034581172223,11921.685586343194,11.0,21.0,231.0,12.0,1522.0,250392.0,182745.0,Normal,Normal
Trenton,NJ,67814.31343530271,406594.9083265552,159.0,1598.0,15726.0,866.0,131344.0,30306921.0,15766941.0,Normal,High
Trenton,NY,19998.72654012805,66251.35934724867,40.0,307.0,5094.0,131.0,22191.0,9171352.0,2663924.0,Normal,Normal
Trenton,PA,33907.15671765136,203297.4541632776,159.0,1598.0,15726.0,866.0,131344.0,30306921.0,15766941.0,Normal,High
Trenton,TN,337.89862322369294,1651.32533534021,36.0,271.0,4770.0,111.0,24908.0,7996110.0,2990053.0,Normal,Normal
Trenton,TX,844.7465580592324,4128.313338350525,11.0,106.0,1984.0,76.0,28862.0,2656470.0,3464621.0,Normal,Normal
Triangle,NY,2613.66647476492,8072.910189982728,24.0,255.0,4235.0,109.0,18449.0,7624459.0,2214612.0,Normal,Normal
Trinidad,CO,1192.9785832118746,7577.46922220817,51.0,2064.0,28087.0,731.0,149579.0,49217139.0,17955866.0,High,High
Troupsburg,NY,5609.707450449643,35153.113572846494,75.0,205.0,3406.0,88.0,14839.0,6132713.0,1781317.0,Normal,Normal
Troupsburg,PA,3365.8244702697857,21091.868143707896,75.0,205.0,3406.0,88.0,14839.0,6132713.0,1781317.0,Normal,Normal
Troutdale,OR,70285.2785420718,39969.32,77.0,1121.0,18533.0,483.0,84344.0,22859587.0,10124881.0,High,Normal
Troy,IL,3420.319839952727,23704.575547471846,63.0,409.0,6281.0,184.0,36663.0,6416896.0,4401175.0,Normal,Normal
Troy,MI,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Troy,MO,2286.713633863264,14651.457198320242,48.0,1621.0,22765.0,674.0,107197.0,23257276.0,12868251.0,High,Normal
Troy,NH,2274.03544629269,11093.777935648022,13.0,32.0,260.0,9.0,1099.0,282075.0,131885.0,Normal,Normal
Troy,NY,61740.74314137187,266406.47059690114,115.0,291.0,4821.0,124.0,21005.0,8681122.0,2521531.0,Normal,Normal
Troy,PA,3946.8308993472356,10820.110003927512,50.0,1806.0,26101.0,870.0,117551.0,50299505.0,14111130.0,High,High
Troy,VT,21844.27928942061,204125.44460092648,16.0,171.0,1674.0,13.0,2515.0,1816845.0,301862.0,Normal,Normal
Truckee,CA,15316.626651680588,211497.2500380588,96.0,338.0,2839.0,293.0,43127.0,3801059.0,5177129.0,Normal,Normal
Truesdale,MO,337.89862322369294,1651.32533534021,9.0,732.0,10280.0,304.0,48406.0,10501996.0,5810754.0,Normal,Normal
Trumbauersville,PA,168.94931161184647,825.662667670105,15.0,404.0,5830.0,194.0,26256.0,11234865.0,3151853.0,Normal,Normal
Trumbull,CT,44852.793048214786,210157.02666016849,131.0,4550.0,35496.0,1552.0,255647.0,38523008.0,30688609.0,High,High
Truro,MA,7537.137241306804,44611.016605024415,15.0,141.0,1058.0,48.0,6441.0,1147746.0,773205.0,Normal,Normal
Truth or Consequences,NM,20078.490870286932,365660.87408110034,24.0,106.0,1815.0,16.0,3853.0,2331648.0,462482.0,Normal,Normal
Truxton,NY,360.0483612872636,1081.8636875481536,19.0,56.0,929.0,24.0,4050.0,1673588.0,486113.0,Normal,Normal
Tualatin,OR,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tuckerton,NJ,120.01612042908786,360.62122918271797,12.0,17.0,163.0,9.0,1359.0,313578.0,163136.0,Normal,Normal
Tucson,AZ,7649.32,39969.32,50.0,678.0,9253.0,2879.0,497296.0,13496294.5,59696734.0,Normal,Very High
Tucumcari,NM,10902.679896792728,189303.4100329881,38.0,330.0,5649.0,50.0,11988.0,11986458.0,1439062.0,Normal,Normal
Tuftonboro,NH,13117.069272861021,32475.807678335845,10.0,33.0,264.0,10.0,1115.0,286378.0,133897.0,Normal,Normal
Tukwila,WA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tulare,CA,5170.016694308459,34978.04060499604,196.0,678.0,9253.0,327.5,57984.5,129613570.0,6960624.5,Normal,Normal
Tullytown,NJ,4491.922299498971,19238.77120487902,32.0,1626.0,23496.0,783.0,105821.0,45280327.0,12703039.0,High,Normal
Tullytown,PA,13475.766898496917,57716.31361463706,32.0,1626.0,23496.0,783.0,105821.0,45280327.0,12703039.0,High,Normal
Tulpehocken,PA,2992.194380367594,9683.186728610644,52.0,208.0,3002.0,100.0,13519.0,5784676.0,1622845.0,Normal,Normal
Tulsa,OK,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tumwater,WA,12683.32778509691,69649.04140492443,111.0,1110.0,25027.0,577.0,77265.0,30868650.0,9275068.0,High,Normal
Tunkhannock,PA,2205.191518677281,16696.567973055724,52.0,285.0,4119.0,138.0,18552.0,7938682.0,2227135.0,Normal,Normal
Tupelo,MS,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tupper Lake,NY,4561.679864809974,18186.140879899573,25.0,146.0,2420.0,62.0,10544.0,4357718.0,1265749.0,Normal,Normal
Turlock,CA,49734.452398841975,268778.87463893153,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Turner,ME,7646.123502833117,28033.116483672944,42.0,561.0,6253.0,317.0,41255.0,6785665.0,4952410.0,Normal,Normal
Turtle Creek,PA,79414.04448644305,357988.36197555787,14.0,183.0,2648.0,88.0,11924.0,4513828.0,1431391.0,Normal,Normal
Tuscarora,PA,11086.69124118448,35443.015591950716,130.0,581.0,8553.0,276.0,38341.0,16327580.0,4602575.0,Normal,Normal
Tuscola,IL,500.39245940939315,1210.2472812465946,92.0,1669.0,25644.0,753.0,149683.0,26197748.0,17968325.0,High,High
Tusten,NY,5180.606769895571,38837.8379546273,7.0,55.0,911.0,23.0,3969.0,1640516.0,476507.0,Normal,Normal
Tustin,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tuttle,OK,2387.440100629421,10989.815699589411,136.0,230.0,4579.0,393.0,48819.0,9715026.0,5860373.0,Normal,Normal
Tuxedo,NJ,373.3809249664172,1153.2728842832469,13.0,187.0,3100.0,80.0,13506.0,5581970.0,1621347.0,Normal,Normal
Tuxedo,NY,2613.66647476492,8072.910189982728,13.0,187.0,3100.0,80.0,13506.0,5581970.0,1621347.0,Normal,Normal
Twin Falls,ID,61547.005587133965,475158.68519248633,50.0,678.0,9253.0,2571.0,495407.0,13496294.5,59469938.0,Normal,Very High
Twin Lakes,IL,8856.029040758582,32937.743783118414,24.0,344.0,4583.0,138.0,27302.0,5981525.0,3277448.0,Normal,Normal
Twin Lakes,WI,13284.04356113787,49406.615674677596,24.0,344.0,4583.0,138.0,27302.0,5981525.0,3277448.0,Normal,Normal
Twisp,WA,863.4344616492618,6472.972992437884,8.0,36.0,810.0,19.0,2500.0,998765.0,300098.0,Normal,Normal
Two Harbors,MN,1277.3940761373574,7544.458209638594,11.0,258.0,3496.0,112.0,26826.0,3783678.0,3220290.0,Normal,Normal
Two Rivers,WI,14021.942989511614,100206.40218005083,45.0,2645.0,35277.0,1061.0,210176.0,46046234.0,25230044.0,High,High
Tyler,TX,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Tylertown,MS,168.94931161184647,825.662667670105,26.0,184.0,3171.0,100.0,22915.0,5032045.0,2750779.0,Normal,Normal
Tyngsborough,MA,7649.32,39969.32,73.0,430.0,3213.0,145.0,19571.0,3487386.0,2349355.0,Normal,Normal
Tyngsborough,NH,53885.958677883136,381954.0658181132,73.0,430.0,3213.0,145.0,19571.0,3487386.0,2349355.0,Normal,Normal
Tyre,NY,600.0806021454392,1803.1061459135888,29.0,73.0,1218.0,31.0,5308.0,2193839.0,637226.0,Normal,Normal
Tyro,KS,360.0483612872636,1081.8636875481536,8.0,50.0,667.0,27.0,7244.0,1201682.0,869643.0,Normal,Normal
Tyrone,NY,3861.818043511335,16783.403316598204,165.0,60.0,987.0,25.0,4302.0,1777813.0,516386.0,Normal,Normal
Tyrone,PA,12372.133289741414,90049.10822455262,114.0,5664.0,81840.0,2727.0,368591.0,13496294.5,44246718.0,Very High,Very High
Uhrichsville,OH,24884.779296829453,119130.42525489838,45.0,403.0,5772.0,152.0,31603.0,9840554.0,3793721.0,Normal,Normal
Ukiah,CA,5550.8915560933265,22029.026218025283,94.0,4212.0,35334.0,327.5,536810.0,47312085.0,64440137.0,High,Very High
Ulster,NY,7649.32,39969.32,68.0,675.0,11195.0,289.0,48772.0,20156537.0,5854697.0,Normal,Normal
Ulster,PA,7218.989527853501,42621.265293710516,17.0,396.0,5723.0,191.0,25777.0,11029798.0,3094323.0,Normal,Normal
Ulysses,NY,31728.41957160629,214961.18643033024,49.0,164.0,2724.0,70.0,11869.0,4905356.0,1424817.0,Normal,Normal
Ulysses,PA,1034.0281137626678,2230.598888525662,71.0,79.0,1145.0,38.0,5157.0,2206488.0,619013.0,Normal,Normal
Unadilla,NY,6788.50603641544,23535.7355922841,23.0,66.0,1095.0,28.0,4770.0,1971179.0,572552.0,Normal,Normal
Unalakleet,AK,863.4344616492618,6472.972992437884,17.0,3776.5,24788.75,386.5,76388.25,34909767.25,9169841.25,High,Normal
Unalaska,AK,11639.24807460984,76651.41551072203,13.0,678.0,59274.0,924.0,182657.0,83520730.0,21926646.0,Very High,High
Underhill,VT,8320.408356892784,47889.91443284528,27.0,459.0,4486.0,35.0,6739.0,4868832.0,808939.0,Normal,Normal
Union,CT,1866.9046248320856,5766.364421416234,11.0,65.0,509.0,22.0,3665.0,552341.0,440012.0,Normal,Normal
Union,MA,1493.5236998656687,4613.091537132988,11.0,65.0,509.0,22.0,3665.0,552341.0,440012.0,Normal,Normal
Union,MD,1180.2870089439607,3420.5337757737725,48.0,189.0,2733.0,91.0,12308.0,5143533.0,1477538.0,Normal,Normal
Union,ME,13355.292879468718,53114.892108023116,24.0,153.0,1703.0,86.0,11239.0,1848568.0,1349148.0,Normal,Normal
Union,MO,39028.50865762621,264029.91326171404,60.0,678.0,9253.0,2923.0,464784.0,100838412.0,55793892.0,Normal,Very High
Union,MS,258.50702844066694,557.6497221314155,46.0,3366.0,58094.0,1826.0,419794.0,97382926.0,50393143.0,Very High,Very High
Union,NJ,7649.32,39969.32,50.0,2712.0,26688.0,1469.0,222894.0,51431590.0,26756886.0,High,High
Union,NY,112032.2408524982,427184.5711300189,170.0,3211.0,53241.0,1373.0,231955.0,95863008.0,27844510.0,Very High,High
Union,OH,844.7465580592324,4128.313338350525,17.0,125.0,1787.0,47.0,9787.0,3047492.0,1174866.0,Normal,Normal
Union,PA,41870.05282809016,177047.63346214255,50.0,5083.0,73435.0,2447.0,330730.0,13496294.5,39701668.0,Very High,High
Union Beach,NJ,5486.018117784644,14949.468185134829,13.0,389.0,3826.0,211.0,31954.0,7373093.0,3835794.0,Normal,Normal
Union City,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Union City,MI,337.89862322369294,1651.32533534021,14.0,99.0,1425.0,46.0,7926.0,1860515.0,951471.0,Normal,Normal
Union City,NJ,7649.32,39969.32,219.0,1538.0,15139.0,833.0,126438.0,29174801.0,15177964.0,Normal,High
Union City,TN,2199.677024372743,11256.54540171132,62.0,1560.0,27482.0,637.0,143503.0,46067767.0,17226510.0,High,High
Union Grove,WI,168.94931161184647,825.662667670105,18.0,805.0,10740.0,323.0,63989.0,18311121.0,7681402.0,Normal,Normal
Union Vale,NY,7232.1052093675235,51129.48260284279,28.0,43.0,721.0,19.0,3139.0,1297418.0,376850.0,Normal,Normal
Uniontown,PA,2749.7995912374554,17008.239902005538,44.0,628.0,9075.0,302.0,40871.0,15471696.0,4906267.0,Normal,Normal
Unionville,MO,373.3809249664172,1153.2728842832469,47.0,145.0,2037.0,60.0,9593.0,2081252.0,1151557.0,Normal,Normal
Unity,ME,17093.630273805928,82977.82967228987,15.0,216.0,2405.0,122.0,15866.0,2609549.0,1904539.0,Normal,Normal
Unity,PA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Universal City,TX,4738.0435640035685,12792.062910977207,41.0,617.0,11578.0,446.0,168431.0,15502680.0,20218899.0,Normal,High
University Heights,OH,1726.8689232985237,12945.945984875769,21.0,89.0,1281.0,34.0,7013.0,2183749.0,841877.0,Normal,Normal
University Park,IL,40708.28216108974,278720.93707910326,105.0,2230.0,34253.0,1006.0,199938.0,58398195.0,24001092.0,High,High
University Park,TX,2157.927788181573,14220.232625928747,96.0,195.0,3665.0,141.0,53315.0,4907251.0,6400133.0,Normal,Normal
University Place,WA,25436.50495272104,132812.59532353134,81.0,212.0,4776.0,110.0,14745.0,5890963.0,1770051.0,Normal,Normal
Upland,CA,7649.32,39969.32,50.0,678.0,64259.0,327.5,57984.5,86043049.0,6960624.5,Very High,Normal
Upper,NJ,35121.29314471779,193354.38062524324,66.0,307.0,3019.0,166.0,25210.0,5817127.0,3026315.0,Normal,Normal
Upper Allen,PA,41459.664559356985,597793.8300774171,47.0,1063.0,15357.0,512.0,69163.0,29594584.0,8302527.0,Normal,Normal
Upper Bern,PA,675.7972464473859,3302.65067068042,27.0,189.0,2729.0,91.0,12289.0,5258248.0,1475160.0,Normal,Normal
Upper Burrell,PA,3444.795550892913,12640.018993506164,201.0,1833.0,26479.0,882.0,119255.0,45143718.0,14315634.0,High,High
Upper Chichester,DE,40399.35111145451,343424.3484151573,52.0,1989.0,28732.0,958.0,129404.0,55371386.0,15534005.0,High,High
Upper Chichester,PA,80798.70222290902,686848.6968303146,52.0,1989.0,28732.0,958.0,129404.0,55371386.0,15534005.0,High,High
Upper Deerfield,NJ,4331.507389745152,28975.27282096335,39.0,993.0,9773.0,538.0,81626.0,18834679.0,9798596.0,Normal,Normal
Upper Dublin,PA,72820.15622825774,410278.39184323634,126.0,1246.0,18005.0,600.0,81090.0,34698095.0,9734277.0,High,Normal
Upper Frederick,PA,1034.0281137626678,2230.598888525662,19.0,293.0,4238.0,141.0,19087.0,8167383.0,2291295.0,Normal,Normal
Upper Freehold,NJ,7649.32,516128.33673939365,96.0,723.0,7116.0,392.0,59436.0,13714462.0,7134843.0,Normal,Normal
Upper Gwynedd,PA,11641.309428877017,48705.58405366522,66.0,3279.0,47367.0,1579.0,213329.0,91282298.0,25608528.0,High,High
Upper Hanover,PA,4869.8202002505495,22459.3301125124,38.0,2883.0,41650.0,1388.0,187583.0,80266032.0,22518002.0,High,High
Upper Mahantongo,PA,2759.252696559632,20244.581644983755,14.0,120.0,1740.0,58.0,7837.0,3353516.0,940803.0,Normal,Normal
Upper Makefield,NJ,2429.341263791039,5145.052043594745,41.0,548.0,7923.0,264.0,35682.0,15268353.0,4283416.0,Normal,Normal
Upper Makefield,PA,4858.682527582078,10290.104087189493,41.0,548.0,7923.0,264.0,35682.0,15268353.0,4283416.0,Normal,Normal
Upper Moreland,PA,113067.95080127919,585344.6931540957,165.0,3249.0,46938.0,1564.0,211399.0,90456615.0,25376890.0,High,High
Upper Mount Bethel,NJ,18460.753590565146,137496.1754801843,52.0,972.0,14036.0,468.0,63214.0,27049137.0,7588422.0,Normal,Normal
Upper Paxton,PA,7192.857209311789,17418.087547960808,25.0,2512.0,36295.0,1210.0,163463.0,69945241.0,19622586.0,High,High
Upper Pittsgrove,NJ,16730.33034270626,72641.90028463052,66.0,909.0,8947.0,492.0,74725.0,17242311.0,8970179.0,Normal,Normal
Upper Pottsgrove,PA,506.8479348355394,2476.988003010315,11.0,37.0,531.0,18.0,2391.0,1022889.0,286963.0,Normal,Normal
Upper Providence,PA,7649.32,39969.32,124.0,3872.0,55951.0,1864.0,251986.0,107823713.0,30249092.0,Very High,High
Upper Saddle River,NJ,38877.65300090941,352209.63349921146,50.0,562.0,5535.0,305.0,46227.0,9965969.0,5549216.0,Normal,Normal
Upper Saddle River,NY,15551.061200363765,140883.85339968454,50.0,562.0,5535.0,305.0,46227.0,9965969.0,5549216.0,Normal,Normal
Upper Salford,PA,3864.638633387099,9044.957545723351,23.0,82.0,1190.0,40.0,5361.0,2294000.0,643564.0,Normal,Normal
Upper Saucon,PA,2178.3382807912494,8700.913102043663,58.0,1415.0,20440.0,681.0,92058.0,39391291.0,11050916.0,High,Normal
Upper Southampton,PA,22806.153877140805,69479.90308513044,110.0,3014.0,43545.0,1451.0,196117.0,83917450.0,23542379.0,High,High
Upper St. Clair,PA,84508.43239865286,407373.7667676165,90.0,727.0,10499.0,350.0,47287.0,17900326.0,5676416.0,Normal,Normal
Upper Tulpehocken,PA,1709.825360210053,5533.249559206081,24.0,108.0,1557.0,52.0,7010.0,2999708.0,841544.0,Normal,Normal
Upper Turkeyfoot,PA,1292.5351422033348,2788.2486106570777,30.0,164.0,2367.0,79.0,10658.0,4560706.0,1279470.0,Normal,Normal
Upper Tyrone,PA,18600.524048432304,175572.9152334827,36.0,489.0,7059.0,235.0,31792.0,12034888.0,3816413.0,Normal,Normal
Upper Uwchlan,PA,23215.155943479745,174668.97724121786,47.0,319.0,4612.0,154.0,20771.0,8887896.0,2493429.0,Normal,Normal
Upper Yoder,PA,1493.5236998656687,4613.091537132988,6.0,83.0,1204.0,40.0,5421.0,2319486.0,650713.0,Normal,Normal
Upton,MA,47370.56332803093,211309.40049327485,28.0,175.0,1306.0,59.0,7954.0,1417384.0,954852.0,Normal,Normal
Urbana,IL,31956.49669036769,401798.7258457528,248.0,4250.0,65289.0,1917.0,381095.0,66699942.0,45747683.0,Very High,Very High
Urbana,NY,23342.058948346224,113057.52923078375,34.0,402.0,6661.0,172.0,29019.0,11993228.0,3483571.0,Normal,Normal
