city,state_abbr,c_elec_score,c_gas_score,c_num_establishments,c_elec_1kdollars,c_elec_mwh,c_gas_1kdollars,c_gas_mcf,c_elec_lb_ghg,c_gas_lb_ghg,c_elec_class,c_gas_class
Wallkill,NY,6221.92,10168.81,42.0,417.0,4199.0,0.0,0.0,6139039.0,0.0,Normal,Normal
Walloon Lake,MI,3704.676547,8727.915117,8.0,63.0,529.0,0.0,0.0,690120.0,0.0,Normal,Normal
Wallowa,OR,534.9747216,851.9633016,33.0,787.0,8683.0,0.0,0.0,10710296.0,0.0,Normal,Normal
Walls,MS,712.2311762999999,1119.929806,17.0,272.0,3499.0,18.0,2445.0,5865406.0,293485.0,Normal,Normal
Walnut,CA,6221.92,10168.81,42.0,417.0,39752.0,435.0,50961.0,53228143.0,6117508.0,Very High,High
Walnut,IA,3953.11514,5756.263645,21.0,403.0,4413.0,94.0,15963.0,4776024.0,1916264.0,Normal,Normal
Walnut,IL,3213.76655,5452.802084,44.0,238.0,2710.0,40.0,6713.0,4619525.0,805833.0,Normal,Normal
Walnut,KS,1036.84949,2124.884807,5.0,40.0,396.0,5.0,678.0,713399.0,81423.0,Normal,Normal
Walnut,MS,830.7353234,1353.713568,27.0,337.0,2851.0,91.0,9164.0,4779104.0,1100077.0,Normal,Normal
Walnut Creek,CA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Walnut Grove,MN,1733.80622,2560.631313,21.0,147.0,1500.0,17.0,2851.0,1623084.0,342220.0,Normal,Normal
Walnut Grove,MO,1493.462935,2523.786407,12.0,146.0,1333.0,0.0,0.0,1361716.0,0.0,Normal,Normal
Walnut Grove,MS,296.4704345,536.6368397,23.0,203.0,2365.0,0.0,1.0,3964425.0,175.0,Normal,Normal
Walnut Ridge,AR,43229.55555,101953.3172,130.0,1449.0,17591.0,420.0,66113.0,28069106.0,7936386.0,High,High
Walnut Springs,TX,942.8878372000001,1186.0758859999999,11.0,71.0,849.0,8.0,1129.0,1137283.0,135478.0,Normal,Normal
Walpole,MA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Walpole,NH,77617.36636,101057.8306,77.0,990.0,6978.0,0.0,0.0,7573030.0,0.0,Normal,Normal
Walpole,VT,33264.58558,43310.498830000004,77.0,990.0,6978.0,0.0,0.0,7573030.0,0.0,Normal,Normal
Walsenburg,CO,24902.951409999998,72442.49772,90.0,942.0,7343.0,31.0,5727.0,12867176.0,687524.0,Normal,Normal
Walsh,CO,913.8644552000001,1106.336006,9.0,309.0,2661.0,12.0,2650.0,4662338.0,318067.0,Normal,Normal
Walters,OK,4331.484276,6379.506206,57.0,476.0,6259.0,97.0,14148.0,13280554.0,1698369.0,Normal,Normal
Walthall,MS,177.18631259999995,272.7976661,1.0,7.0,88.0,0.0,0.0,147100.0,4.0,Normal,Normal
Waltham,MA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waltham,MN,218.76228619999998,354.802348,3.0,18.0,178.0,0.0,0.0,192956.0,9.0,Normal,Normal
Waltham,VT,1127.710219,2723.716607,10.0,79.0,550.0,0.0,0.0,597194.0,0.0,Normal,Normal
Walthill,NE,1604.169633,2376.499041,8.0,136.0,1848.0,14.0,2441.0,1999777.0,293000.0,Normal,Normal
Walton,IN,1934.4104730000001,2558.665872,13.0,134.0,1505.0,92.0,15399.0,2566351.0,1848556.0,Normal,Normal
Walton,KS,1093.538332,861.8262132000001,4.0,50.0,503.0,6.0,829.0,906157.0,99494.0,Normal,Normal
Walton,KY,22224.90678,29483.22857,71.0,1417.0,18047.0,304.0,41860.0,30768588.0,5024934.0,High,High
Walton,NY,6221.92,10168.81,131.0,963.0,9043.0,322.0,55562.0,16283070.0,6669752.0,Normal,High
Walton Hills,OH,24738.62867,37471.22094,52.0,2801.0,26874.0,309.0,63442.0,45818122.0,7615692.0,High,High
Walworth,NY,26340.04833,42837.92145,123.0,802.0,6850.0,247.0,45557.0,12333736.0,5468730.0,Normal,High
Walworth,WI,14598.789209999999,23011.89677,79.0,1028.0,9138.0,340.0,57581.0,11927293.0,6912158.0,Normal,High
Wamac,IL,1064.116685,2072.536436,11.0,187.0,2099.0,3.0,290.0,2144785.0,34771.0,Normal,Normal
Wamego,KS,18175.0246,47222.302560000004,103.0,1107.0,11124.0,191.0,26095.0,20032226.0,3132560.0,High,High
Wanamingo,MN,1570.262293,2271.152735,28.0,169.0,1703.0,0.0,20.0,1843504.0,2442.0,Normal,Normal
Wanaque,NJ,6221.92,10168.81,157.0,2247.0,19048.0,734.0,101428.0,36708132.0,12175720.0,High,Very High
Wanatah,IN,1086.931102,1602.281829,41.0,489.0,4144.0,109.0,18347.0,7065898.0,2202443.0,Normal,Normal
Wanda,MN,79.12327772,172.08591299999995,3.0,19.0,193.0,9.0,1618.0,209401.0,194272.0,Normal,Normal
Wanette,OK,368.1290463,639.3252931,4.0,34.0,444.0,5.0,715.0,941258.0,85851.0,Normal,Normal
Wann,OK,64.55430888,122.21896409999998,1.0,7.0,89.0,1.0,175.0,188508.0,21005.0,Normal,Normal
Wantage,NJ,88735.80512,139296.7763,234.0,4482.0,38302.0,47.0,7021.0,6139039.0,842786.0,Very High,Normal
Wapakoneta,OH,21429.36373,35979.65916,237.0,803.0,7971.0,125.0,25201.0,13590487.0,3025232.0,Normal,High
Wapanucka,OK,438.1393635,919.3785306,8.0,79.0,1038.0,16.0,2332.0,2202997.0,279916.0,Normal,Normal
Wapato,WA,2986.898521,4209.44217,44.0,1595.0,18994.0,147.0,16840.0,23427837.0,2021554.0,High,Normal
Wapella,IL,954.8732418,1272.643265,7.0,100.0,1125.0,25.0,3291.0,1149058.0,395017.0,Normal,Normal
Wapello,IA,5578.306739,9488.132207999999,49.0,223.0,2436.0,108.0,16936.0,2637070.0,2033013.0,Normal,Normal
Wappinger,NY,6221.92,10168.81,42.0,417.0,47073.0,0.0,0.0,6139039.0,0.0,Very High,Normal
Ward,AR,2224.263956,4083.618823,26.0,159.0,1923.0,63.0,9880.0,3068664.0,1185965.0,Normal,Normal
Ward,CO,346.2442553,610.2444731,1.0,5.0,52.0,1.0,129.0,91375.0,15510.0,Normal,Normal
Ward,NY,424.5304868,656.4104418,3.0,23.0,205.0,3.0,647.0,368505.0,77665.0,Normal,Normal
Ward,SD,26.37442591,57.36197099,14.5,357.75,4301.0,105.25,20009.5,4654983.75,2402007.75,Normal,Normal
Warden,WA,4242.111221,5033.765612,26.0,369.0,8937.0,41.0,4720.0,11023334.0,566615.0,Normal,Normal
Wardsboro,VT,3183.9431059999997,3660.149339,12.0,168.0,1171.0,0.0,0.0,1270850.0,0.0,Normal,Normal
Ware,MA,6221.92,10168.81,186.0,2714.0,18335.0,0.0,0.0,19898590.0,25.0,High,Normal
Wareham,MA,6221.92,10168.81,42.0,417.0,48557.0,47.0,7021.0,52697201.0,842786.0,Very High,Normal
Warfield,KY,7131.992054,8090.594211,2.0,28.0,236.0,2.0,261.0,401930.0,31313.0,Normal,Normal
Warminster,PA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Warner,NH,29861.09571,42573.667460000004,90.0,553.0,3803.0,88.0,7816.0,4126812.0,938305.0,Normal,Normal
Warner,OK,555.5870332999998,1376.095899,10.0,117.0,1532.0,17.0,2482.0,3251715.0,297941.0,Normal,Normal
Warner,SD,298.6105285,323.3354786000001,5.0,53.0,665.0,8.0,1395.0,719878.0,167419.0,Normal,Normal
Warr Acres,OK,47065.3693,76313.6532,190.0,2962.0,38948.0,513.0,74575.0,6139039.0,8952157.0,Very High,Very High
Warren,AR,20998.56275,50409.17905,167.0,1814.0,22029.0,602.0,94769.0,35149806.0,11376297.0,High,Very High
Warren,CT,12852.3742,15734.303530000001,42.0,319.0,2004.0,10.0,1075.0,2175209.0,129080.0,Normal,Normal
Warren,IL,4098.7707009999995,5164.273758,44.0,215.0,2467.0,115.0,19033.0,4205145.0,2284800.0,Normal,Normal
Warren,IN,1660.5091439999999,2760.08347,30.0,165.0,1881.0,6.0,875.0,3207236.0,104986.0,Normal,Normal
Warren,MA,75039.11482,124245.5142,42.0,417.0,44968.0,47.0,7021.0,48802901.0,842786.0,Very High,Normal
Warren,ME,78699.97766,158906.3289,85.0,1546.0,12957.0,0.0,0.0,14061876.0,0.0,High,Normal
Warren,MI,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Warren,MN,14305.3085,40183.90724,43.0,1079.0,12571.0,262.0,36964.0,13606527.0,4437297.0,High,High
Warren,NH,9602.841257,21034.41747,11.0,112.0,770.0,0.0,0.0,836157.0,0.0,Normal,Normal
Warren,NY,1260.679267,1936.943243,41.0,493.0,4681.0,0.0,31.0,8475691.0,3669.0,Normal,Normal
Warren,OH,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Warren,RI,6221.92,163842.1787,311.0,417.0,38861.0,47.0,7021.0,42174833.0,842786.0,Very High,Normal
Warren,VT,25034.55577,37585.420289999995,64.0,550.0,3833.0,0.0,0.0,4160322.0,0.0,Normal,Normal
Warren Park,IN,422.5780339,826.2542285000003,21.0,219.0,1908.0,109.0,16148.0,3253594.0,1938490.0,Normal,Normal
Warrens,WI,798.7144762999999,1156.8377070000001,9.0,96.0,852.0,9.0,1356.0,922570.0,162803.0,Normal,Normal
Warrensburg,IL,764.9617491,1039.863603,21.0,221.0,2476.0,72.0,9473.0,2529037.0,1137156.0,Normal,Normal
Warrensburg,NY,6221.92,10168.81,91.0,1551.0,14755.0,0.0,0.0,26567695.0,0.0,High,Normal
Warrenton,OR,50534.70938,84611.45196,121.0,2455.0,26760.0,176.0,18632.0,33005791.0,2236608.0,High,Normal
Warrenton,VA,55639.13439,116378.6822,273.0,417.0,4199.0,847.0,110638.0,6139039.0,13281257.0,Normal,Very High
Warrior Run,PA,134.9543749,227.21109730000003,3.0,96.0,1151.0,6.0,898.0,2218600.0,107846.0,Normal,Normal
Warriors Mark,PA,3121.830769,4866.928031,15.0,110.0,1196.0,0.0,0.0,2304545.0,6.0,Normal,Normal
Warroad,MN,20634.520809999998,30275.416910000004,46.0,712.0,6023.0,0.0,7.0,6519066.0,809.0,Normal,Normal
Warsaw,IL,2190.5893379999998,3738.9826409999996,30.0,224.0,2515.0,67.0,11140.0,2568867.0,1337215.0,Normal,Normal
Warsaw,IN,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Warsaw,KY,4971.206924,6920.781523000002,24.0,432.0,4630.0,78.0,10805.0,7760768.0,1297007.0,Normal,Normal
Warsaw,MN,670.6425935,1090.8297910000001,5.0,33.0,330.0,10.0,1708.0,357531.0,205060.0,Normal,Normal
Warsaw,NY,6221.92,10168.81,176.0,2112.0,20003.0,397.0,76305.0,36015669.0,9159904.0,High,Very High
Warsaw,OH,163.6593754,333.84222630000005,31.0,171.0,1687.0,54.0,9860.0,2876958.0,1183572.0,Normal,Normal
Warsaw,VA,5221.647615,7471.465181999999,65.0,1040.0,13107.0,144.0,20329.0,16248740.0,2440368.0,High,Normal
Wartburg,TN,2746.864749,3975.3542429999998,38.0,629.0,5490.0,104.0,13389.0,9203706.0,1607211.0,Normal,Normal
Warwick,MA,1039.0343619999999,1935.3105070000001,5.0,125.0,845.0,0.0,0.0,916613.0,0.0,Normal,Normal
Warwick,ND,1016.242494,1828.079246,4.0,74.0,933.0,4.0,812.0,1009548.0,97456.0,Normal,Normal
Warwick,NH,207.8068723,387.0621014,5.0,125.0,845.0,0.0,0.0,916613.0,0.0,Normal,Normal
Warwick,NJ,6221.92,10168.81,42.0,417.0,4199.0,231.0,39929.0,6139039.0,4793211.0,Normal,High
Warwick,NY,6221.92,10168.81,42.0,417.0,4199.0,231.0,39929.0,6139039.0,4793211.0,Normal,High
Warwick,PA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Warwick,RI,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Wasco,CA,19113.88394,27514.66724,157.0,3062.0,16659.0,216.0,25262.0,22306356.0,3032522.0,High,High
Wasco,OR,137.4068063,282.0699682,2.0,29.0,315.0,0.0,0.0,387951.0,0.0,Normal,Normal
Waseca,MN,35338.55245,81749.83325,190.0,1668.0,16789.0,615.0,100646.0,18171721.0,12081758.0,High,Very High
Washburn,IL,228.33554109999997,461.6509033,28.0,160.0,1828.0,108.0,16687.0,1867129.0,2003194.0,Normal,Normal
Washburn,ME,5286.483986,6432.294022,33.0,86.0,713.0,0.0,0.0,773308.0,0.0,Normal,Normal
Washburn,MO,251.2026985,549.1498922000002,5.0,57.0,632.0,0.0,0.0,645829.0,0.0,Normal,Normal
Washburn,ND,12767.322259999999,19840.23101,27.0,640.0,7513.0,38.0,7065.0,8131509.0,848158.0,Normal,Normal
Washburn,WI,6656.8905429999995,12295.47189,74.0,1151.0,11348.0,142.0,22483.0,12283161.0,2698973.0,High,Normal
Washington,AR,341.81817,624.1202991,0.0,1.0,7.0,0.0,8.0,13859.0,974.0,Normal,Normal
Washington,CT,6221.92,10168.81,180.0,1429.0,8968.0,0.0,0.0,9732642.0,9.0,Normal,Normal
Washington,DC,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Washington,IA,38584.80149,84183.71174,210.0,1443.0,15796.0,547.0,82633.0,17096763.0,9919446.0,High,Very High
Washington,IL,20352.02543,34497.14212,220.0,2877.0,32361.0,47.0,7021.0,33060553.0,842786.0,Very High,Normal
Washington,IN,35706.86361,76618.88059,274.0,4042.0,40466.0,427.0,68461.0,68990389.0,8218276.0,Very High,High
Washington,KS,14894.823869999998,40260.30786,52.0,913.0,9082.0,80.0,11247.0,16355209.0,1350073.0,Normal,Normal
Washington,MA,6339.9402869999985,11592.763009999999,10.0,67.0,442.0,2.0,232.0,479225.0,27884.0,Normal,Normal
Washington,MD,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Washington,ME,12537.74437,24062.41285,37.0,199.0,1665.0,0.0,0.0,1806728.0,0.0,Normal,Normal
Washington,NE,551.9317553,1154.8777810000001,3.0,14.0,163.0,2.0,409.0,176220.0,49061.0,Normal,Normal
Washington,NH,6389.971148,6859.931281,12.0,79.0,539.0,0.0,0.0,584703.0,0.0,Normal,Normal
Washington,NJ,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Washington,NY,6221.92,10168.81,139.0,895.0,7631.0,0.0,0.0,13739336.0,0.0,Normal,Normal
Washington,OK,414.60637389999994,762.8289661,4.0,37.0,482.0,6.0,940.0,1023556.0,112858.0,Normal,Normal
Washington,PA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Washington,UT,6221.92,152849.5949,199.0,3864.0,43809.0,523.0,70455.0,54034368.0,8457614.0,Very High,High
Washington,VA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Washington,VT,4043.181271,7382.473914,15.0,117.0,812.0,0.0,0.0,881653.0,0.0,Normal,Normal
Washington Court House,OH,32972.62838,69069.68574,228.0,3587.0,40143.0,301.0,51481.0,68438724.0,6179870.0,Very High,High
Washington Grove,MD,5169.367738,9262.461392000001,7.0,167.0,1416.0,31.0,3588.0,2729088.0,430712.0,Normal,Normal
Washington Park,IL,1518.614158,2263.91317,49.0,529.0,5945.0,0.0,0.0,6073663.0,0.0,Normal,Normal
Washington Terrace,UT,14440.47534,25135.38748,85.0,1241.0,14082.0,428.0,57678.0,17369452.0,6923813.0,High,High
Washingtonville,OH,3465.253887,6097.439007,14.0,73.0,725.0,25.0,4624.0,1236222.0,555131.0,Normal,Normal
Washougal,OR,15134.660909999999,24623.3459,168.0,1164.0,15484.0,288.0,31571.0,19098867.0,3789826.0,High,High
Washougal,WA,30269.321819999997,49246.6918,168.0,1164.0,15484.0,288.0,31571.0,19098867.0,3789826.0,High,High
Washta,IA,261.79782,441.64282869999994,4.0,16.0,177.0,5.0,861.0,192078.0,103334.0,Normal,Normal
Washtucna,WA,84.90609736,131.28208840000002,4.0,45.0,446.0,11.0,1304.0,549818.0,156570.0,Normal,Normal
Wasilla,AK,49874.41686000001,95572.24287999999,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waskom,TX,4765.746747,6392.0873329999995,42.0,358.0,4270.0,36.0,5581.0,9061374.0,669901.0,Normal,Normal
Wasta,SD,129.10861780000002,244.43792819999996,1.0,20.0,205.0,0.0,0.0,222009.0,42.0,Normal,Normal
Wataga,IL,2531.882577,3605.829228,8.0,80.0,901.0,0.0,8.0,920287.0,993.0,Normal,Normal
Watauga,TN,52.74885181,114.723942,5.0,64.0,619.0,9.0,1136.0,1036913.0,136357.0,Normal,Normal
Watauga,TX,6221.92,155267.9609,327.0,4536.0,4199.0,375.0,56306.0,72391288.0,6759092.0,Normal,High
Watchung,NJ,6221.92,10168.81,151.0,3506.0,29307.0,838.0,113843.0,56477835.0,13665992.0,Very High,Very High
Water Valley,MS,35623.21572,86273.34605,86.0,823.0,6896.0,0.0,17.0,11560642.0,2063.0,Normal,Normal
Waterboro,ME,65436.01002,104162.5032,54.0,573.0,4798.0,75.0,7055.0,5207553.0,846904.0,Normal,Normal
Waterbury,CT,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waterbury,VT,55040.38631,87204.51912000001,135.0,2694.0,18770.0,0.0,0.0,20370403.0,0.0,High,Normal
Waterford,CA,13011.773290000001,17558.25464,90.0,2861.0,15550.0,224.0,27087.0,20821839.0,3251574.0,High,High
Waterford,CT,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,56969439.0,842786.0,Normal,Normal
Waterford,ME,14373.35795,24916.18103,11.0,127.0,1065.0,0.0,0.0,1155365.0,0.0,Normal,Normal
Waterford,NH,6490.560582,12007.44102,26.0,171.0,1192.0,0.0,0.0,1294042.0,0.0,Normal,Normal
Waterford,NJ,6221.92,10168.81,217.0,2541.0,17751.0,652.0,66969.0,34209076.0,8039122.0,High,High
Waterford,NY,26295.47422,39310.31357,126.0,856.0,8141.0,266.0,53068.0,14658398.0,6370470.0,Normal,High
Waterford,VT,6490.560582,12007.44102,26.0,171.0,1192.0,0.0,0.0,1294042.0,0.0,Normal,Normal
Waterford,WI,16449.67097,31889.407919999998,133.0,1607.0,13849.0,364.0,61527.0,23611195.0,7385913.0,High,High
Waterloo,IA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waterloo,IL,36557.667369999996,60529.75366,166.0,2479.0,27876.0,274.0,41285.0,28478020.0,4955943.0,High,High
Waterloo,IN,6901.802812000001,10418.78289,60.0,382.0,3734.0,0.0,0.0,6365281.0,0.0,Normal,Normal
Waterloo,NE,5027.178833,6607.581756000001,37.0,377.0,4429.0,55.0,9513.0,4793737.0,1141970.0,Normal,Normal
Waterloo,NY,44193.02355,68408.76532,157.0,1530.0,14367.0,496.0,85536.0,25869107.0,10268018.0,High,Very High
Waterloo,WI,6946.341134,11544.518740000001,73.0,977.0,8422.0,153.0,25908.0,14359025.0,3110108.0,Normal,High
Waterman,IL,2095.738312,3208.467797,38.0,171.0,1963.0,200.0,33108.0,3346828.0,3974405.0,Normal,High
Watersmeet,MI,546.6689863,1034.063908,9.0,104.0,831.0,14.0,2071.0,1417138.0,248601.0,Normal,Normal
Watertown,CT,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Watertown,MN,6658.806736,12465.05186,80.0,576.0,5805.0,235.0,39112.0,6282902.0,4695117.0,Normal,High
Watertown,NY,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Watertown,SD,81787.43177000001,150702.3221,42.0,417.0,4199.0,3.0,441.0,6139039.0,52992.0,Normal,Normal
Watertown,WI,66729.92639,140689.77300000002,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Watertown Town,MA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waterville,KS,1229.64646,1595.693815,18.0,134.0,1347.0,6.0,787.0,2426406.0,94516.0,Normal,Normal
Waterville,ME,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waterville,MN,6258.907018,12263.59649,67.0,535.0,5413.0,225.0,37468.0,5858787.0,4497710.0,Normal,High
Waterville,OH,25061.85717,42780.85145,109.0,1144.0,10630.0,122.0,22164.0,18122382.0,2660600.0,High,Normal
Waterville,VT,1676.649537,1344.329566,15.0,99.0,622.0,0.0,0.0,675026.0,0.0,Normal,Normal
Waterville,WA,3006.526081,4504.227428,21.0,355.0,9214.0,0.0,0.0,11365289.0,0.0,Normal,Normal
Waterville Valley,NH,26674.51204,44584.51482,12.0,270.0,1847.0,0.0,0.0,2004179.0,0.0,Normal,Normal
Watervliet,MI,3780.7712189999997,8104.477183,44.0,384.0,3921.0,148.0,22687.0,5118405.0,2723425.0,Normal,Normal
Watervliet,NY,39239.637539999996,62826.15185,196.0,1715.0,16312.0,419.0,83530.0,29371181.0,10027189.0,High,Very High
Watford City,ND,24049.98055,55157.04097,22.0,3442.0,36437.0,132.0,24485.0,39438272.0,2939194.0,Very High,Normal
Wathena,KS,888.7090007999999,1498.878389,16.0,186.0,1872.0,10.0,1342.0,3370937.0,161154.0,Normal,Normal
Watkins,MN,3491.7095640000002,6582.43055,25.0,193.0,1942.0,80.0,13283.0,2101660.0,1594477.0,Normal,Normal
Watonga,OK,16145.3271,41466.31217,58.0,682.0,8968.0,424.0,61809.0,19028467.0,7419697.0,Normal,High
Watseka,IL,32408.782769999998,73787.80713,172.0,2134.0,23962.0,458.0,75861.0,24479611.0,9106578.0,High,Very High
Watson,IL,145.7049949,319.70200819999997,9.0,95.0,1066.0,0.0,0.0,1088977.0,0.0,Normal,Normal
Watson,MN,565.4949938999998,763.5178028,3.0,21.0,212.0,3.0,512.0,229788.0,61515.0,Normal,Normal
Watson,NY,5631.266505,11674.01173,10.0,53.0,504.0,0.0,7.0,906892.0,794.0,Normal,Normal
Watsonville,CA,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Watterson Park,KY,17243.07528,26077.13871,114.0,2062.0,22214.0,558.0,74793.0,37237526.0,8978339.0,High,Very High
Watts,OK,422.68843619999996,455.0068725,1.0,25.0,323.0,0.0,0.0,684480.0,0.0,Normal,Normal
Watts,PA,1101.784592,2918.431384,14.0,65.0,785.0,0.0,0.0,1513608.0,0.0,Normal,Normal
Waubay,SD,368.2660414,696.9901269999997,18.0,205.0,2255.0,13.0,2185.0,2441258.0,262295.0,Normal,Normal
Waubeka,WI,270.50345960000004,557.7628272999998,10.0,71.0,612.0,28.0,4158.0,1043492.0,499157.0,Normal,Normal
Waubun,MN,907.7817842000001,1596.5008710000006,9.0,195.0,2288.0,0.0,0.0,2476377.0,0.0,Normal,Normal
Waucoma,IA,425.2667148,512.9145359,6.0,128.0,1400.0,30.0,4689.0,1514817.0,562869.0,Normal,Normal
Wauconda,IL,81965.41208,118392.3622,189.0,3466.0,39693.0,47.0,7021.0,67672166.0,842786.0,Very High,Normal
Waukee,IA,50245.12968,83733.93217,158.0,3123.0,34199.0,759.0,7021.0,37015703.0,842786.0,Very High,Normal
Waukegan,IL,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waukesha,WI,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waukomis,OK,2914.000262,4134.741168,22.0,177.0,2321.0,34.0,4949.0,4925147.0,594087.0,Normal,Normal
Waukon,IA,26034.70639,63670.37704,134.0,936.0,10247.0,308.0,50728.0,11090585.0,6089573.0,High,High
Waunakee,WI,22321.04795,36165.51162,175.0,1734.0,15445.0,725.0,120421.0,20159413.0,14455717.0,High,Very High
Wauneta,NE,1751.575659,2043.2805050000002,28.0,256.0,2359.0,0.0,0.0,2552909.0,0.0,Normal,Normal
Waupaca,WI,36120.90716,75732.4108,208.0,4448.0,47400.0,473.0,69859.0,61869728.0,8386122.0,Very High,High
Waupun,WI,45877.85823,111682.1499,133.0,1511.0,13459.0,371.0,64514.0,17567422.0,7744379.0,High,High
Waurika,OK,10408.67953,14824.935940000001,46.0,418.0,5499.0,67.0,9750.0,11668798.0,1170426.0,Normal,Normal
Wausa,NE,2939.456598,5127.841411,15.0,275.0,3291.0,27.0,4642.0,3561764.0,557210.0,Normal,Normal
Wausau,WI,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Wausaukee,WI,1086.2051960000001,1720.91208,23.0,178.0,1909.0,133.0,21942.0,2492222.0,2633983.0,Normal,Normal
Wauseon,OH,25755.84605,60240.218870000004,197.0,1864.0,17322.0,0.0,0.0,29531778.0,0.0,High,Normal
Wautoma,WI,11856.99479,20906.9923,75.0,495.0,4391.0,179.0,26355.0,5731225.0,3163724.0,Normal,High
Wauwatosa,WI,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Wauzeka,WI,865.5434547,993.5352273,6.0,202.0,1798.0,64.0,10560.0,1945812.0,1267664.0,Normal,Normal
Waveland,IN,1964.875525,2585.528016,10.0,73.0,812.0,0.0,5.0,1384171.0,540.0,Normal,Normal
Waveland,MS,24896.80777,32079.04107,181.0,2922.0,29037.0,344.0,45180.0,46077260.0,5423493.0,High,High
Waverly,IA,39731.82801000001,97169.51386,242.0,3252.0,35613.0,694.0,118168.0,38546125.0,14185148.0,Very High,Very High
Waverly,IL,2104.114777,3376.34579,30.0,241.0,2697.0,3.0,505.0,2755455.0,60645.0,Normal,Normal
Waverly,KS,651.5458559,716.3084709999997,11.0,121.0,1183.0,0.0,1.0,2129931.0,141.0,Normal,Normal
Waverly,KY,58.53167146,73.92011738,5.0,51.0,539.0,0.0,0.0,904123.0,38.0,Normal,Normal
Waverly,MI,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Waverly,MN,6030.9231469999995,11646.943729999999,25.0,168.0,1688.0,31.0,5370.0,1827554.0,644627.0,Normal,Normal
Waverly,NE,7036.5513329999985,10540.53879,37.0,258.0,2980.0,34.0,5846.0,3225050.0,701781.0,Normal,Normal
Waverly,NY,2032.9525800000001,4367.720892,16.0,58.0,548.0,0.0,0.0,986605.0,0.0,Normal,Normal
Waverly,OH,25032.60145,58605.41901000001,103.0,1647.0,16280.0,32.0,8545.0,27756486.0,1025748.0,High,Normal
Wawarsing,NY,6221.92,10168.81,216.0,2495.0,20921.0,0.0,0.0,37668974.0,0.0,High,Normal
Wawayanda,NY,6221.92,10168.81,164.0,3084.0,23424.0,0.0,0.0,42175642.0,0.0,High,Normal
Waxahachie,TX,6221.92,10168.81,42.0,417.0,4199.0,47.0,7021.0,6139039.0,842786.0,Normal,Normal
Wayland,IA,2404.850966,4689.861406,35.0,172.0,1879.0,60.0,9072.0,2033621.0,1088995.0,Normal,Normal
Wayland,KY,595.7690307999999,1426.054216,9.0,113.0,952.0,11.0,1550.0,1623291.0,186017.0,Normal,Normal
Wayland,MA,6221.92,10168.81,244.0,417.0,30790.0,47.0,7021.0,33414886.0,842786.0,Very High,Normal
